commune,count,count_per_surfacekm2,count_per100_inhabitants,top5breeds,top5names
Melchnau,47.0,4.6,3.2,"Quarter Horse  13, Shetland Pony  9",
Landiswil,50.0,4.9,8.1,"Freiberger  20, American Miniature Horse  5",
Oberembrach,77.0,7.5,7.0,"Europäisches Sportpferd Deutschland  9, Pony Schweiz  9, Europäisches Sportpferd Schweiz  8, Freiberger  8, Sportpony Deutschland  5",
Meikirch,66.0,6.5,2.6,"Freiberger  17, Europäisches Sportpferd Schweiz  11, Shetland Pony  8, Pony Schweiz  7, Curly Horse  5",
Dürnten,69.0,6.8,0.9,"Freiberger  10, Islandpferd  8, Europäisches Sportpferd Deutschland  6, Esel Rasse unbekannt  5, Europäisches Sportpferd Schweiz  5, Shetland Pony  5",
Buch am Irchel,64.0,6.3,6.3,"Shetland Pony  10, Europäisches Sportpferd Schweiz  5",
Mezzovico-Vira,18.0,1.6,1.3,,
Altdorf (UR),6.0,0.6,0.1,,
Grandcour,27.0,2.6,2.8,"Europäisches Sportpferd Schweiz  5, Freiberger  5",
Bätterkinden,88.0,8.6,2.7,"Freiberger  12, Pony Schweiz  11, Esel Rasse unbekannt  10, Welsh Pony  9, Shetland Pony  8",
Torny,48.0,4.7,4.9,"Shetland Pony  7, Freiberger  6",
Uetendorf,132.0,13.0,2.3,"Pony Schweiz  23, Europäisches Sportpferd Schweiz  15, Shetland Pony  15, Freiberger  8, Haflinger  8",
Flaach,12.0,1.2,0.8,Freiberger  5,
Gipf-Oberfrick,85.0,8.4,2.3,"Freiberger  27, Europäisches Sportpferd Deutschland  9, Europäisches Sportpferd Holland  7, Islandpferd  6, Haflinger  5, Pura raza española  5",
Vordemwald,55.0,5.4,2.8,"Freiberger  12, Europäisches Sportpferd Schweiz  11",
Préverenges,,,,,
Vaulruz,9.0,0.9,0.8,,
Lumino,,,,,
Diessenhofen,58.0,5.8,1.4,"Freiberger  7, Berber  6, Europäisches Sportpferd Deutschland  6, Islandpferd  6",
Röschenz,6.0,0.6,0.3,,
Rüti (ZH),107.0,10.6,0.9,"Europäisches Sportpferd Schweiz  18, Lusitano  17, Europäisches Sportpferd Deutschland  15, Shetland Pony  10, Freiberger  9",
Nürensdorf,132.0,13.1,2.3,"Europäisches Sportpferd Deutschland  17, Shetland Pony  15, Freiberger  11, Haflinger  9, Pony Schweiz  9",
Broc,6.0,0.6,0.2,,
Trogen,13.0,1.3,0.7,,
Arisdorf,56.0,5.6,3.3,"Freiberger  17, Europäisches Sportpferd Schweiz  9, Europäisches Sportpferd Deutschland  6",
Märstetten,37.0,3.7,1.3,"Esel Rasse unbekannt  9, Islandpferd  7, Freiberger  6",
Frick,23.0,2.3,0.4,"Shetland Pony  10, Freiberger  6",
Meyrin,41.0,4.1,0.2,"Pony Schweiz  10, Europäisches Sportpferd Frankreich  7, Europäisches Sportpferd Deutschland  5",
Thalheim (AG),75.0,7.6,9.1,"Europäisches Sportpferd Deutschland  18, Shetland Pony  18, Europäisches Sportpferd Schweiz  9, Freiberger  9",
Aarwangen,44.0,4.4,0.9,"Europäisches Sportpferd Schweiz  6, Shetland Pony  6",
Cugy (FR),72.0,7.3,3.9,"Europäisches Sportpferd Schweiz  17, Freiberger  9, Pony Schweiz  6, Traber  6, Cheval de Mérens  5",
Pohlern,12.0,1.2,5.2,Freiberger  5,
Erlinsbach (AG),53.0,5.4,1.2,"Europäisches Sportpferd Deutschland  10, Freiberger  8, Araber  7, Europäisches Sportpferd Schweiz  7, Pura raza española  5",
Mörschwil,65.0,6.6,1.8,"Europäisches Sportpferd Deutschland  13, Shetland Pony  8, Islandpferd  7, Esel Rasse unbekannt  6, Europäisches Sportpferd Schweiz  6",
Rances,19.0,1.9,3.7,,
Herzogenbuchsee,27.0,2.7,0.4,"Europäisches Sportpferd Schweiz  5, Freiberger  5",
Le Mont-sur-Lausanne,96.0,9.8,1.0,"Lusitano  17, Europäisches Sportpferd Schweiz  13, Europäisches Sportpferd Frankreich  10, Europäisches Sportpferd Deutschland  8, Freiberger  8",
Saint-Martin (FR),41.0,4.2,4.0,"Esel Rasse unbekannt  9, Freiberger  6",
Gelterkinden,60.0,6.1,1.0,"Freiberger  12, Esel Rasse unbekannt  7, Shetland Pony  7",
Essertines-sur-Yverdon,34.0,3.5,3.3,Freiberger  5,
Knutwil,55.0,5.6,2.4,"Freiberger  10, Europäisches Sportpferd Schweiz  6, Pony Schweiz  5",
Attalens,140.0,14.4,3.9,"Freiberger  41, Shetland Pony  15, Europäisches Sportpferd Schweiz  9, Esel Rasse unbekannt  7, Paint horse  7, Pony Schweiz  7",
Gontenschwil,90.0,9.2,4.2,"Shetland Pony  17, Freiberger  16, Connemara Pony  8, Pura raza española  5",
Mervelier,19.0,2.0,3.6,Europäisches Sportpferd Schweiz  5,
Gachnang,47.0,4.8,1.0,"Shetland Pony  8, Esel Rasse unbekannt  6, Freiberger  5, Islandpferd  5",
Inden,0.0,0.0,0.0,,
Hindelbank,64.0,6.6,2.4,"Shetland Pony  19, Europäisches Sportpferd Schweiz  15, Esel Rasse unbekannt  5, Europäisches Sportpferd Deutschland  5, Pony Schweiz  5",
Thal,48.0,5.0,0.7,"Shetland Pony  12, Esel Rasse unbekannt  6, Freiberger  6",
Ebikon,52.0,5.4,0.4,"Europäisches Sportpferd Schweiz  13, Europäisches Sportpferd Deutschland  9",
Thunstetten,86.0,8.9,2.5,"Shetland Pony  12, Freiberger  11, Esel Rasse unbekannt  9, Europäisches Sportpferd Deutschland  7, Araber  6, Islandpferd  6",
Diegten,71.0,7.4,4.4,"Freiberger  11, Shetland Pony  10, Europäisches Sportpferd Deutschland  7, Pura raza española  5, Quarter Horse  5",
Seon,150.0,15.6,2.9,"Europäisches Sportpferd Schweiz  37, Europäisches Sportpferd Frankreich  25, Europäisches Sportpferd Deutschland  21, Europäisches Sportpferd Belgien  20, Quarter Horse  8, Shetland Pony  8",
Veytaux,,,,,
Berolle,53.0,5.5,16.9,"Esel Rasse unbekannt  8, Europäisches Sportpferd Schweiz  8, Pony Schweiz  5",
Enges,45.0,4.7,16.9,"Europäisches Sportpferd Schweiz  11, Freiberger  6, Europäisches Sportpferd Deutschland  5",
Weiach,98.0,10.2,4.9,"Shetland Pony  13, Europäisches Sportpferd Schweiz  11, Freiberger  9, Islandpferd  7, Vollblut diverse Herkunft  6",
Le Flon,33.0,3.4,2.7,Freiberger  10,
Trüllikon,89.0,9.3,8.4,"Shetland Pony  20, Haflinger  11, Araber  7, Europäisches Sportpferd Deutschland  6, Europäisches Sportpferd Schweiz  6, Freiberger  6",
Güttingen,34.0,3.6,2.0,Esel Rasse unbekannt  12,
Yens,68.0,7.2,4.6,"Freiberger  11, Pony Schweiz  9, Esel Rasse unbekannt  7, Europäisches Sportpferd Schweiz  7, Haflinger  7",
Wölflinswil,65.0,6.8,6.3,"Freiberger  41, Europäisches Sportpferd Schweiz  8",
Crémines,28.0,3.0,5.7,"Europäisches Sportpferd Schweiz  7, Freiberger  7, Esel Rasse unbekannt  5",
Reinach (AG),96.0,10.1,1.1,"Europäisches Sportpferd Schweiz  13, Shetland Pony  10, Europäisches Sportpferd Belgien  9, Esel Rasse unbekannt  8, Freiberger  8",
Fehraltorf,155.0,16.4,2.4,"Quarter Horse  22, Europäisches Sportpferd Deutschland  21, Europäisches Sportpferd Schweiz  18, Freiberger  13, Pura raza española  13",
Sargans,57.0,6.0,0.9,"Europäisches Sportpferd Schweiz  11, Europäisches Sportpferd Deutschland  8, Freiberger  6, Islandpferd  5",
Longirod,23.0,2.4,4.6,Esel Rasse unbekannt  5,
Rain,40.0,4.2,1.4,"Europäisches Sportpferd Deutschland  7, Europäisches Sportpferd Schweiz  5, Shetland Pony  5",
Siblingen,35.0,3.7,4.0,"Haflinger  8, Europäisches Sportpferd Deutschland  7",
Brislach,80.0,8.5,4.7,"Freiberger  16, Europäisches Sportpferd Schweiz  13, Europäisches Sportpferd Deutschland  10, Quarter Horse  5",
Oberkulm,51.0,5.4,1.8,"Freiberger  10, Europäisches Sportpferd Deutschland  6, Europäisches Sportpferd Schweiz  6",
Gondiswil,48.0,5.1,6.8,"Shetland Pony  14, Freiberger  10",
Steinmaur,81.0,8.6,2.3,"Freiberger  12, Europäisches Sportpferd Schweiz  11, American Miniature Horse  8, Araber  6, Pony Schweiz  6",
Oberbuchsiten,17.0,1.8,0.7,Freiberger  14,
Würenlingen,31.0,3.3,0.6,"Europäisches Sportpferd Deutschland  9, Europäisches Sportpferd Schweiz  6",
Stein (AR),10.0,1.1,0.7,,
Juriens,,,,,
Bavois,54.0,5.8,5.4,"Freiberger  13, Esel Rasse unbekannt  8, Europäisches Sportpferd Schweiz  5",
Oberegg,57.0,3.9,3.0,"Esel Rasse unbekannt  13, Freiberger  8, Pony Schweiz  6, Cheval de Mérens  5, Europäisches Sportpferd Schweiz  5, Shetland Pony  5",
Dietikon,76.0,8.1,0.3,"Europäisches Sportpferd Deutschland  17, Europäisches Sportpferd Schweiz  10, American Miniature Horse  7, Pony Schweiz  7, Shetland Pony  6",
Rüthi (SG),51.0,5.5,2.1,"Freiberger  14, Europäisches Sportpferd Schweiz  10, Esel Rasse unbekannt  5, Shetland Pony  5",
Santa Maria in Calanca,17.0,1.8,14.8,Esel Rasse unbekannt  17,
Frauenkappelen,71.0,7.6,5.4,"Europäisches Sportpferd Schweiz  19, Araber  9, Freiberger  9, Paso  5",
Fribourg,30.0,3.2,0.1,"Shetland Pony  11, Esel Rasse unbekannt  10, Freiberger  8",
Sils im Domleschg,,,,,
Losone,23.0,2.5,0.3,,
Reigoldswil,116.0,12.5,7.3,"Europäisches Sportpferd Schweiz  36, Europäisches Sportpferd Deutschland  10, Freiberger  10, Araber  8, Quarter Horse  6",
Meierskappel,28.0,4.1,1.9,Freiberger  7,
Eich,49.0,8.2,3.1,"Europäisches Sportpferd Schweiz  10, Europäisches Sportpferd Deutschland  9, Araber  7, American Miniature Horse  5, Freiberger  5, Pura raza española  5",
Wila,120.0,13.1,6.0,"Freiberger  20, Europäisches Sportpferd Schweiz  14, Europäisches Sportpferd Irland  7, Pony Schweiz  6, Shetland Pony  6",
Lauerz,14.0,1.5,1.2,Esel Rasse unbekannt  8,
Ronco sopra Ascona,0.0,0.0,0.0,,
Ursenbach,64.0,7.0,7.3,"Freiberger  11, Shetland Pony  9, Europäisches Sportpferd Deutschland  7, Europäisches Sportpferd Schweiz  6, Kiger Mustang  5",
Braunau,98.0,10.7,12.2,"Freiberger  28, Europäisches Sportpferd Deutschland  21, Shetland Pony  10, Europäisches Sportpferd Schweiz  8, Pony Schweiz  5",
Oberlangenegg,12.0,1.3,2.5,Freiberger  5,
Vendlincourt,23.0,2.5,4.1,Freiberger  17,
Bachs,90.0,9.9,14.7,"Freiberger  9, Europäisches Sportpferd Deutschland  8, Europäisches Sportpferd Irland  7, Europäisches Sportpferd Schweiz  7, Paint horse  7",
Heitenried,67.0,7.3,4.8,"Europäisches Sportpferd Schweiz  13, Esel Rasse unbekannt  12, Freiberger  12",
Sulgen,87.0,9.5,2.2,"Europäisches Sportpferd Deutschland  21, Europäisches Sportpferd Schweiz  17, Europäisches Sportpferd Holland  7, Freiberger  6",
Saillon,45.0,3.3,1.6,"Freiberger  6, Cheval de Mérens  5",
Roches (BE),15.0,1.7,7.9,Freiberger  8,
Eglisau,44.0,4.9,0.8,"Freiberger  21, Europäisches Sportpferd Schweiz  7",
Ballaigues,29.0,3.2,2.5,Freiberger  21,
Kirchberg (BE),63.0,7.0,1.1,"Freiberger  13, Europäisches Sportpferd Schweiz  11, Highland Pony  8",
Champvent,22.0,2.4,3.2,,
Bassersdorf,59.0,6.5,0.5,"Shetland Pony  8, Freiberger  7, Berber  6, Tinker  5",
Boncourt,38.0,4.2,3.2,"Freiberger  26, Europäisches Sportpferd Schweiz  5",
Würenlos,73.0,8.1,1.1,"Europäisches Sportpferd Schweiz  16, Europäisches Sportpferd Deutschland  10, Freiberger  8, Europäisches Sportpferd Holland  5",
Donneloye,23.0,2.6,2.8,Freiberger  9,
Eschen,0.0,0.0,0.0,,
Herrliberg,138.0,15.4,2.1,"Europäisches Sportpferd Deutschland  55, Europäisches Sportpferd Schweiz  17, Shetland Pony  15, Europäisches Sportpferd Holland  7, Esel Rasse unbekannt  5, Freiberger  5, Quarter Horse  5",
Grandfontaine,106.0,11.8,27.4,"Freiberger  63, Europäisches Sportpferd Schweiz  16, Esel Rasse unbekannt  10",
Vuarrens,59.0,6.6,5.6,Europäisches Sportpferd Schweiz  23,
Zuzwil (SG),37.0,4.1,0.8,"Freiberger  24, Shetland Pony  6",
Schlatt (ZH),57.0,6.4,7.3,"Shetland Pony  9, Islandpferd  6, Araber  5",
Rheinau,7.0,0.8,0.5,,
Wil (ZH),31.0,3.5,2.1,Freiberger  7,
Staffelbach,75.0,8.4,5.7,"Freiberger  13, Europäisches Sportpferd Schweiz  11, Shetland Pony  11",
Mézières (FR),29.0,3.2,2.7,"Europäisches Sportpferd Schweiz  7, Freiberger  7, Shetland Pony  6",
Saint-Blaise,76.0,8.6,2.3,"Europäisches Sportpferd Schweiz  19, Europäisches Sportpferd Deutschland  13, Europäisches Sportpferd Belgien  10, Europäisches Sportpferd Frankreich  7",
Eggersriet,58.0,6.5,2.5,"Freiberger  15, Europäisches Sportpferd Schweiz  7, Pony Schweiz  5",
Sissach,55.0,6.2,0.8,"Shetland Pony  15, Europäisches Sportpferd Deutschland  7, Esel Rasse unbekannt  6",
Allschwil,59.0,6.6,0.3,"Freiberger  10, Europäisches Sportpferd Schweiz  6, Shetland Pony  5",
Häggenschwil,65.0,7.2,4.7,"Freiberger  21, Europäisches Sportpferd Schweiz  8, Cheval de Mérens  7",
Lengwil,66.0,7.4,3.8,"Europäisches Sportpferd Deutschland  13, Europäisches Sportpferd Schweiz  9, Araber  7, Esel Rasse unbekannt  6, Quarter Horse  6",
Kölliken,148.0,16.6,3.2,"Europäisches Sportpferd Deutschland  22, Europäisches Sportpferd Schweiz  19, Shetland Pony  14, Freiberger  13, Araber  10",
Romanshorn,41.0,4.7,0.4,"Europäisches Sportpferd Deutschland  6, Shetland Pony  6, Freiberger  5",
Unterkulm,102.0,11.5,3.1,"Europäisches Sportpferd Deutschland  14, Esel Rasse unbekannt  13, Freiberger  9, Europäisches Sportpferd Schweiz  8, Shetland Pony  8",
Ringgenberg (BE),7.0,0.8,0.3,,
Belfaux,22.0,2.5,0.7,Freiberger  9,
Erlinsbach (SO),43.0,4.8,1.2,"Araber  14, Esel Rasse unbekannt  5, Islandpferd  5",
Crans (VD),7.0,1.6,0.3,,
Milvignes,42.0,4.8,0.5,"Europäisches Sportpferd Schweiz  6, Lusitano  5",
Buus,72.0,8.1,6.6,"Freiberger  10, Esel Rasse unbekannt  8, Europäisches Sportpferd Schweiz  6, Islandpferd  5",
Minusio,,,,,
Münchenbuchsee,93.0,10.6,0.9,"Europäisches Sportpferd Schweiz  26, Freiberger  12, Europäisches Sportpferd Deutschland  10, Shetland Pony  6, Islandpferd  5, Quarter Horse  5",
Steckborn,8.0,0.9,0.2,,
Grüningen,214.0,24.3,5.8,"Europäisches Sportpferd Deutschland  44, Europäisches Sportpferd Schweiz  43, Shetland Pony  16, Europäisches Sportpferd Holland  11, Freiberger  11",
Hofstetten bei Brienz,24.0,2.7,4.5,Europäisches Sportpferd Deutschland  7,
Gansingen,75.0,8.6,7.0,"Freiberger  20, Europäisches Sportpferd Deutschland  7, Esel Rasse unbekannt  6, Shetland Pony  6, Araber  5, Europäisches Sportpferd Schweiz  5",
Anières,15.0,3.9,0.6,,
Ballwil,95.0,10.8,3.5,"Europäisches Sportpferd Schweiz  16, Europäisches Sportpferd Deutschland  15, Shetland Pony  15, Freiberger  6, Europäisches Sportpferd Frankreich  5, Pony Schweiz  5",
Rüttenen,,,,,
Müllheim,99.0,11.3,3.3,"Quarter Horse  24, Islandpferd  23, Europäisches Sportpferd Deutschland  8, Europäisches Sportpferd Schweiz  7, Shetland Pony  6",
Sorens,109.0,12.5,9.9,"Freiberger  44, Noriker  12, Curly Horse  7, Pony Schweiz  7, Shetland Pony  6",
Langnau am Albis,38.0,4.4,0.5,"Undefiniert  11, Europäisches Sportpferd Schweiz  7",
Root,87.0,10.1,1.6,"Shetland Pony  11, Europäisches Sportpferd Belgien  7, Freiberger  6, Europäisches Sportpferd Deutschland  5, Pony Schweiz  5",
Schmiedrued,83.0,9.6,7.2,"Shetland Pony  10, Freiberger  9, Quarter Horse  9, Pura raza española  8, Araber  7",
Aristau,61.0,7.1,4.0,"Europäisches Sportpferd Schweiz  9, Islandpferd  9, Shetland Pony  7, Freiberger  6",
Lommis,44.0,5.1,3.5,"Friesen  13, Shetland Pony  6, Europäisches Sportpferd Deutschland  5",
Dardagny,85.0,9.9,4.6,"Europäisches Sportpferd Schweiz  30, Esel Rasse unbekannt  12, Pura raza española  6, Pony Schweiz  5",
Spreitenbach,33.0,3.8,0.3,Araber  5,
Stäfa,99.0,11.5,0.7,"Europäisches Sportpferd Deutschland  27, Freiberger  8, Europäisches Sportpferd Belgien  7, Europäisches Sportpferd Schweiz  7, Europäisches Sportpferd Holland  6, Quarter Horse  6",
Kestenholz,23.0,2.7,1.2,Freiberger  9,
Cressier (NE),6.0,0.7,0.3,,
Perrefitte,23.0,2.7,4.8,"Freiberger  7, Europäisches Sportpferd Schweiz  6",
Vevey,0.0,0.0,0.0,,
Auw,102.0,11.9,4.6,"Shetland Pony  39, Europäisches Sportpferd Deutschland  22, Europäisches Sportpferd Schweiz  16, Quarter Horse  5",
Mörel-Filet,61.0,7.1,8.6,"Esel Rasse unbekannt  9, Quarter Horse  7, Appaloosa  5, Cheval de race Camargue  5",
Kienberg,87.0,10.2,17.3,"Freiberger  19, Shetland Pony  11, Europäisches Sportpferd Schweiz  10, Araber  5, Pony Schweiz  5",
Arogno,17.0,2.0,1.7,Esel Rasse unbekannt  12,
Corcelles-près-Concise,23.0,5.7,5.5,Freiberger  9,
Metzerlen-Mariastein,33.0,3.9,3.5,Quarter Horse  13,
Bonvillars,13.0,1.7,2.7,Freiberger  6,
Assens,120.0,14.2,7.2,"Europäisches Sportpferd Schweiz  25, Europäisches Sportpferd Holland  15, Europäisches Sportpferd Deutschland  13, Europäisches Sportpferd Frankreich  13, Europäisches Sportpferd Belgien  12",
Oberbipp,117.0,13.8,6.7,"Europäisches Sportpferd Schweiz  19, Freiberger  19, Europäisches Sportpferd Deutschland  9, Quarter Horse  9, Friesen  8",
Ballens,11.0,1.3,2.0,,
Lupfig,74.0,8.8,2.3,"Europäisches Sportpferd Deutschland  11, Europäisches Sportpferd Schweiz  11, Freiberger  11, American Miniature Horse  8, Shetland Pony  6",
Seehof,16.0,1.9,28.6,Freiberger  15,
Madulain,26.0,1.6,12.6,Freiberger  13,
Freienstein-Teufen,24.0,2.9,1.0,,
Zuzgen,55.0,6.6,6.2,"Islandpferd  12, Quarter Horse  9, Freiberger  8, Europäisches Sportpferd Deutschland  5",
Stüsslingen,86.0,10.3,7.0,"Freiberger  17, Appaloosa  14, Araber  12, Europäisches Sportpferd Schweiz  9, Esel Rasse unbekannt  6",
Cadenazzo,23.0,2.7,0.8,Esel Rasse unbekannt  9,
Obersiggenthal,15.0,1.8,0.2,Europäisches Sportpferd Schweiz  5,
Pieterlen,41.0,4.9,0.9,"Freiberger  11, Shetland Pony  7",
Hochwald,29.0,3.5,2.3,,
Waldenburg,13.0,1.6,1.1,Esel Rasse unbekannt  5,
Marsens,41.0,5.2,2.0,"Europäisches Sportpferd Deutschland  7, Europäisches Sportpferd Belgien  5, Europäisches Sportpferd Holland  5",
Sarmenstorf,45.0,5.4,1.5,"Freiberger  12, Esel Rasse unbekannt  7, Europäisches Sportpferd Schweiz  7, Quarter Horse  5",
Cossonay,46.0,5.6,1.1,"Pony Schweiz  9, Freiberger  7, Esel Rasse unbekannt  5",
Wikon,70.0,8.5,4.7,"Pony Schweiz  8, Esel Rasse unbekannt  6, Europäisches Sportpferd Schweiz  6, Islandpferd  6, Maultier  6",
Untersiggenthal,42.0,5.1,0.6,"Shetland Pony  11, Europäisches Sportpferd Deutschland  7, Europäisches Sportpferd Schweiz  5, Freiberger  5",
Bargen (SH),9.0,1.1,2.8,,
Schneisingen,65.0,7.9,4.4,"Europäisches Sportpferd Deutschland  13, Esel Rasse unbekannt  7, Araber  6, Freiberger  5, Friesen  5",
Brugg,5.0,0.6,0.0,,
Oberglatt,16.0,1.9,0.2,,
Reconvilier,16.0,1.9,0.7,Freiberger  5,
Grandval,14.0,1.7,3.6,Esel Rasse unbekannt  6,
Courtedoux,65.0,7.9,8.6,Freiberger  44,
Warth-Weiningen,22.0,2.7,1.6,Shetland Pony  9,
Oberhof,50.0,6.1,8.8,"Appaloosa  23, Freiberger  10",
Speicher,41.0,5.0,0.9,"Freiberger  8, Shetland Pony  6, Europäisches Sportpferd Deutschland  5, Pony Schweiz  5",
Turtmann-Unterems,84.0,2.0,7.7,"Europäisches Sportpferd Schweiz  18, Shetland Pony  10, Esel Rasse unbekannt  8, Haflinger  7, Freiberger  6",
Läufelfingen,22.0,2.7,1.7,Freiberger  15,
Küblis,65.0,8.0,7.3,"Freiberger  17, Islandpferd  13, Shetland Pony  7, Haflinger  6",
Hagenbuch,24.0,3.0,2.2,"Islandpferd  11, Shetland Pony  6",
Saint-Livres,20.0,2.5,2.9,"Europäisches Sportpferd Schweiz  7, Esel Rasse unbekannt  6",
Founex,78.0,16.3,2.0,"Europäisches Sportpferd Deutschland  22, Europäisches Sportpferd Schweiz  19, Europäisches Sportpferd Frankreich  9, Esel Rasse unbekannt  5",
Winkel,94.0,11.6,2.0,"Europäisches Sportpferd Deutschland  22, Europäisches Sportpferd Schweiz  15, Freiberger  10, Europäisches Sportpferd Belgien  9, Shetland Pony  6",
Movelier,40.0,5.0,9.6,Freiberger  27,
Elsau,50.0,6.2,1.4,"Islandpferd  12, Freiberger  7, Shetland Pony  6, Noriker  5",
Fischbach,38.0,4.7,5.4,"Freiberger  22, Pony Schweiz  5, Shetland Pony  5",
Reitnau,40.0,5.0,2.6,"Freiberger  7, Esel Rasse unbekannt  6",
Hohentannen,78.0,9.7,12.7,"Islandpferd  15, Europäisches Sportpferd Schweiz  12, Freiberger  10, Shetland Pony  7",
Neuhausen am Rheinfall,6.0,0.8,0.1,,
Dägerlen,63.0,7.9,6.1,"Esel Rasse unbekannt  13, Shetland Pony  7, Haflinger  5",
Céligny,6.0,1.3,0.8,,
Corcelles-le-Jorat,51.0,6.4,11.3,"Freiberger  8, Esel Rasse unbekannt  7, Shetland Pony  5",
Aarberg,36.0,4.5,0.8,"Europäisches Sportpferd Schweiz  18, Europäisches Sportpferd Deutschland  5",
Neuheim,47.0,5.9,2.1,"Europäisches Sportpferd Schweiz  6, Shetland Pony  6",
Wangen-Brüttisellen,64.0,8.1,0.8,"Freiberger  12, Europäisches Sportpferd Deutschland  9, Europäisches Sportpferd Schweiz  8, Quarter Horse  5",
Kappel am Albis,50.0,6.3,4.0,"Shetland Pony  14, Freiberger  7, Islandpferd  7",
Aeugst am Albis,99.0,12.5,4.9,"Europäisches Sportpferd Deutschland  14, Europäisches Sportpferd Schweiz  11, Quarter Horse  9, Lusitano  7, Pura raza española  7",
Zeglingen,35.0,4.4,7.1,Freiberger  12,
Hemishofen,56.0,7.1,11.9,"Europäisches Sportpferd Schweiz  17, Europäisches Sportpferd Deutschland  7, Araber  5",
Saint-Aubin (FR),35.0,4.4,1.9,"Europäisches Sportpferd Schweiz  5, Freiberger  5",
Oberwil (BL),162.0,20.5,1.5,"Europäisches Sportpferd Deutschland  32, Europäisches Sportpferd Schweiz  28, Quarter Horse  19, Trakehner  9, Freiberger  8",
Walterswil (BE),28.0,3.6,5.2,"Europäisches Sportpferd Schweiz  8, Shetland Pony  5",
Remigen,35.0,4.4,2.6,Freiberger  16,
Bargen (BE),13.0,1.7,1.2,,
Saulcy,66.0,8.4,25.9,"Freiberger  38, Europäisches Sportpferd Schweiz  10",
Fontaines-sur-Grandson,12.0,1.5,5.5,Shetland Pony  5,
Zollikon,14.0,1.8,0.1,Islandpferd  7,
Gals,73.0,9.3,8.8,"Freiberger  21, Shetland Pony  18, Quarter Horse  8",
Roggwil (BE),38.0,4.8,0.9,"Europäisches Sportpferd Schweiz  10, Europäisches Sportpferd Deutschland  5",
Ziefen,53.0,6.8,3.2,"Europäisches Sportpferd Schweiz  10, Europäisches Sportpferd Deutschland  8",
Ferenbalm,105.0,11.5,8.6,"Islandpferd  19, Europäisches Sportpferd Schweiz  14, Shetland Pony  14, Freiberger  10, Europäisches Sportpferd Deutschland  7, Haflinger  7",
Münchwilen (TG),98.0,12.5,1.7,"Freiberger  13, Shetland Pony  13, Europäisches Sportpferd Deutschland  11, Europäisches Sportpferd Schweiz  8, Araber  7, Islandpferd  7",
Lüsslingen-Nennigkofen,61.0,7.8,5.5,"Europäisches Sportpferd Schweiz  11, Islandpferd  11",
Gerzensee,83.0,10.6,6.7,"Pony Schweiz  27, Europäisches Sportpferd Deutschland  9, Europäisches Sportpferd Schweiz  8, Shetland Pony  8, Freiberger  6",
Birmenstorf (AG),56.0,7.2,1.9,"Islandpferd  19, Europäisches Sportpferd Deutschland  6, Europäisches Sportpferd Schweiz  5",
Fahy,27.0,3.5,7.8,Freiberger  11,
Adliswil,51.0,6.6,0.3,"Freiberger  10, Europäisches Sportpferd Deutschland  7, Europäisches Sportpferd Schweiz  5",
Gilly,9.0,1.2,0.6,,
Riaz,62.0,8.0,2.2,"Europäisches Sportpferd Schweiz  15, Freiberger  9, Europäisches Sportpferd Deutschland  8",
Holderbank (SO),58.0,7.5,8.2,"Freiberger  23, Europäisches Sportpferd Schweiz  8, Europäisches Sportpferd Deutschland  6, Shetland Pony  6",
Hägglingen,33.0,4.3,1.4,"Shetland Pony  10, Europäisches Sportpferd Deutschland  6",
Marly,37.0,4.8,0.5,"Europäisches Sportpferd Schweiz  11, Shetland Pony  6, Esel Rasse unbekannt  5",
Schenkon,28.0,4.2,0.9,Europäisches Sportpferd Schweiz  5,
Riva San Vitale,13.0,2.1,0.5,Esel Rasse unbekannt  5,
Bursinel,10.0,5.6,2.0,,
La Sarraz,13.0,1.7,0.5,,
Altikon,100.0,13.0,14.3,"Islandpferd  29, Shetland Pony  13, Freiberger  8, Europäisches Sportpferd Schweiz  6, Esel Rasse unbekannt  5",
Vernier,14.0,1.8,0.0,Pony Schweiz  6,
Raperswilen,68.0,8.9,16.3,"Araber  9, Europäisches Sportpferd Schweiz  8, Quarter Horse  6",
Matzingen,44.0,5.7,1.5,"Europäisches Sportpferd Deutschland  11, Europäisches Sportpferd Schweiz  6, Freiberger  5",
Therwil,80.0,10.4,0.8,"Europäisches Sportpferd Schweiz  15, Freiberger  10, Europäisches Sportpferd Deutschland  9, Araber  7",
Villarzel,77.0,10.1,16.1,"Freiberger  17, Europäisches Sportpferd Schweiz  12, Europäisches Sportpferd Frankreich  10",
Attiswil,32.0,4.2,2.1,,
Agarn,21.0,2.7,3.0,"Freiberger  13, Esel Rasse unbekannt  6",
Corseaux,0.0,0.0,0.0,,
Büsingen am Hochrhein,0.0,0.0,0.0,,
Muri bei Bern,30.0,3.9,0.2,Europäisches Sportpferd Frankreich  8,
Arnex-sur-Orbe,45.0,5.9,7.1,"Freiberger  21, Araber  6",
Brienzwiler,35.0,2.0,7.3,Europäisches Sportpferd Schweiz  7,
Deitingen,85.0,11.2,3.8,"Europäisches Sportpferd Deutschland  26, Europäisches Sportpferd Schweiz  22, Shetland Pony  7, Pony Schweiz  5",
Trimbach,12.0,1.6,0.2,Esel Rasse unbekannt  6,
Urdorf,79.0,10.4,0.8,"Vollblut diverse Herkunft  49, Shetland Pony  7",
