commune,count,count_per_surfacekm2,count_per100_inhabitants,top5breeds,top5names
Künten,123.0,25.2,6.7,"Simmental  52, Braunvieh  48, Holstein  46, Kreuzung  26, Wasserbueffel  12",
Pfeffingen,155.0,31.7,6.4,"Kreuzung  90, Grauvieh  43, Aubrac  13, Holstein  10, Simmental  8",
Toffen,263.0,53.9,10.3,"Swiss Fleckvieh  105, Red Holstein  43, Simmental  35, Kreuzung  34, Limousin  21",
Ecublens (FR),449.0,92.0,126.1,"Holstein  283, Red Holstein  100, Montbéliarde  38, Angus  24, Swiss Fleckvieh  12",
Müntschemier,0.0,0.0,0.0,,
Mellingen,106.0,21.8,1.8,"Braunvieh  62, Kreuzung  22, Jersey  12, Red Holstein  8, Limousin  6",
Lohn (SH),149.0,30.6,20.0,"Kreuzung  164, Swiss Fleckvieh  40, Limousin  25, Braunvieh  18, Red Holstein  8",
Genolier,256.0,52.7,12.9,"Charolais  148, Angus  74, Kreuzung  39, Salers  32, Montbéliarde  29",Natura  10
Ependes (VD),203.0,42.2,52.2,"Holstein  181, Red Holstein  19, Kreuzung  12",
Bussigny,50.0,10.4,0.5,"Angus  26, Kreuzung  23",
Zufikon,44.0,9.1,1.0,Braunvieh  43,
Buchrain,188.0,39.2,2.9,"Braunvieh  64, Holstein  64, Kreuzung  38, Limousin  23, Red Holstein  22",
Wisen (SO),262.0,54.7,59.3,"Kreuzung  92, Holstein  91, Limousin  78, Simmental  41, Red Holstein  28",
Höri,144.0,30.1,4.9,"Kreuzung  185, Simmental  31, Limousin  28, Swiss Fleckvieh  11, Braunvieh  8",
Schluein,186.0,38.8,30.4,"Original Braunvieh  61, Braunvieh  49, Kreuzung  37, Holstein  24, Simmental  10",
Begnins,,,,Kreuzung  49,
Full-Reuenthal,171.0,35.8,19.4,"Kreuzung  102, Limousin  55, Braunvieh  19, Angus  12, Holstein  12, Original Braunvieh  12",
Bannwil,170.0,35.6,25.1,"Angus  49, Holstein  46, Kreuzung  43, Limousin  24, Swiss Fleckvieh  18",
Lancy,0.0,0.0,0.0,,
Hermenches,213.0,44.7,55.8,"Swiss Fleckvieh  57, Red Holstein  47, Kreuzung  45, Simmental  42, Holstein  9, Montbéliarde  9",
Gamprin,334.0,54.0,19.8,"Holstein  103, Braunvieh  89, Kreuzung  41, Simmental  37, Red Holstein  36",
Männedorf,44.0,9.2,0.4,"Holstein  13, Texas Longhorn  9, Kiwicross  8, Kreuzung  5",
Kriechenwil,358.0,75.1,81.2,"Red Holstein  117, Holstein  78, Swiss Fleckvieh  59, Limousin  46, Kreuzung  34",
Giez,81.0,17.0,19.6,"Red Holstein  43, Swiss Fleckvieh  14, Holstein  9, Limousin  9",
Riniken,97.0,20.4,6.5,"Kreuzung  47, Holstein  45, Aubrac  17, Limousin  12, Red Holstein  11",
Echarlens,405.0,87.1,47.8,"Holstein  186, Red Holstein  165, Limousin  30, Angus  24, Swiss Fleckvieh  6",
Treiten,65.0,13.7,15.2,"Kreuzung  38, Simmental  30, Swiss Fleckvieh  19, Red Holstein  15, Angus  11",
Cornaux,82.0,17.3,5.2,"Montbéliarde  85, Angus  67, Kreuzung  45, Limousin  17, Swiss Fleckvieh  15",
Othmarsingen,180.0,38.1,5.9,"Holstein  139, Kreuzung  50, Limousin  23, Red Holstein  10, Simmental  7",
Stetten (SH),89.0,18.9,6.5,"Kreuzung  59, Red Holstein  42, Holstein  15, Simmental  10",
Goldach,121.0,25.7,1.3,"Braunvieh  64, Holstein  28, Red Holstein  16, Swiss Fleckvieh  10, Kreuzung  5",Edi  7
Amsoldingen,418.0,88.7,52.2,"Red Holstein  120, Simmental  82, Swiss Fleckvieh  77, Holstein  46, Kreuzung  39",
Presinge,54.0,11.5,7.8,"Parthenaise  74, Limousin  50",
Ropraz,281.0,58.4,53.1,"Montbéliarde  190, Holstein  43, Angus  38, Red Holstein  19, Swiss Fleckvieh  8",
Maschwanden,411.0,87.6,64.1,"Braunvieh  127, Holstein  93, Kreuzung  91, Red Holstein  70, Jersey  23",
Loveresse,275.0,58.6,78.8,"Braunvieh  65, Kreuzung  54, Angus  53, Red Holstein  44, Limousin  28",
Kiesen,284.0,60.6,28.1,"Red Holstein  88, Kreuzung  62, Holstein  41, Swiss Fleckvieh  31, Limousin  21",
Tenniken,77.0,16.5,8.3,"Swiss Fleckvieh  21, Simmental  14, Kreuzung  13, Dexter  9, Holstein  8",
Caslano,0.0,0.0,0.0,,
Au (SG),121.0,26.0,1.5,"Braunvieh  69, Kreuzung  32, Holstein  18, Red Holstein  12, Swiss Fleckvieh  8",
Zuchwil,0.0,0.0,0.0,,
Auswil,481.0,104.1,107.4,"Swiss Fleckvieh  200, Red Holstein  84, Kreuzung  62, Holstein  50, Limousin  49",Nora  5
Füllinsdorf,119.0,25.8,2.6,"Braunvieh  57, Holstein  37, Kreuzung  28, Limousin  8",
Avully,157.0,34.0,8.9,"Simmental  94, Holstein  56, Red Holstein  23, Rotfleckvieh  9, Jersey  5",
Zwingen,475.0,103.0,18.9,"Holstein  120, Swiss Fleckvieh  100, Red Holstein  98, Kreuzung  59, Angus  43",
Frenkendorf,33.0,7.2,0.5,"Holstein  24, Braunvieh  6",
Cheseaux-sur-Lausanne,157.0,34.2,3.6,"Limousin  87, Simmental  80, Kreuzung  39, Angus  15, Aubrac  10",
Jens,121.0,26.4,19.1,"Swiss Fleckvieh  77, Red Holstein  21, Holstein  15, Kreuzung  12, Jersey  11",
Drei Höfe,190.0,41.6,25.4,"Red Holstein  109, Holstein  45, Kreuzung  24, Limousin  15, Swiss Fleckvieh  11",
Epalinges,28.0,6.1,0.3,"Holstein  21, Kreuzung  6",
Buttwil,258.0,56.5,20.9,"Holstein  108, Braunvieh  85, Kreuzung  68, Red Holstein  39, Swiss Fleckvieh  15",
Vinelz,175.0,38.4,19.9,"Holstein  71, Red Holstein  54, Kreuzung  31, Limousin  15, Simmental  15",
Cuarny,102.0,22.4,44.0,"Simmental  42, Limousin  33, Holstein  21, Braunvieh  6",
Thörigen,295.0,64.8,25.5,"Holstein  122, Swiss Fleckvieh  85, Kreuzung  73, Red Holstein  17, Grauvieh  14",Max  5
Wallbach,162.0,35.6,8.1,"Holstein  82, Kreuzung  32, Grauvieh  24, Red Holstein  22, Limousin  13",
Waltenschwil,321.0,70.7,10.5,"Kreuzung  275, Limousin  159, Holstein  67, Braunvieh  37, Angus  19",
Botterens,195.0,45.7,29.1,"Red Holstein  79, Swiss Fleckvieh  66, Rotfleckvieh  25, Kreuzung  14, Holstein  9",
Teuffenthal (BE),268.0,59.2,167.5,"Swiss Fleckvieh  80, Holstein  49, Simmental  45, Red Holstein  42, Limousin  22",
Gurzelen,596.0,131.9,67.4,"Red Holstein  170, Swiss Fleckvieh  125, Kreuzung  122, Simmental  120, Holstein  76",?????????  8
Luterbach,0.0,0.0,0.0,,
Dällikon,124.0,27.5,2.9,"Kreuzung  54, Holstein  41, Swiss Fleckvieh  40, Red Holstein  5, Rotfleckvieh  5",
Steinach,193.0,43.0,5.4,"Holstein  73, Kreuzung  54, Braunvieh  42, Red Holstein  30, Simmental  21",
Le Pâquier (FR),819.0,182.0,61.2,"Holstein  639, Red Holstein  147, Simmental  17, Kreuzung  16, Jersey  7",
Forst-Längenbühl,781.0,173.6,101.6,"Swiss Fleckvieh  178, Holstein  165, Red Holstein  109, Simmental  90, Kreuzung  75",Bella  6
Rottenschwil,296.0,65.9,32.5,"Kreuzung  173, Braunvieh  161, Holstein  50, Limousin  30, Red Holstein  18",
Unterlunkhofen,340.0,75.7,22.7,"Holstein  145, Kreuzung  138, Angus  81, Braunvieh  61, Limousin  22",
Fulenbach,440.0,98.2,24.8,"Holstein  253, Kreuzung  79, Swiss Fleckvieh  62, Red Holstein  53, Limousin  41",
Lohn-Ammannsegg,220.0,49.1,7.7,"Holstein  126, Angus  46, Kreuzung  40, Swiss Fleckvieh  12, Red Holstein  10",
Walterswil (SO),246.0,54.9,33.1,"Kreuzung  309, Simmental  138, Limousin  75, Angus  29, Swiss Fleckvieh  24",
Kesswil,215.0,48.2,21.5,"Kreuzung  170, Holstein  90, Braunvieh  43, Red Holstein  21, Limousin  10",
Granges (Veveyse),305.0,68.2,35.7,"Montbéliarde  95, Angus  71, Red Holstein  69, Holstein  56, Kreuzung  25",
Binningen,136.0,30.5,0.9,"Kreuzung  67, Angus  31, Swiss Fleckvieh  19, Holstein  13, Limousin  5",
Grimisuat,,,,,
Pompaples,64.0,14.4,7.6,"Kreuzung  37, Montbéliarde  17, Simmental  15, Limousin  14, Swiss Fleckvieh  13",
Kehrsatz,301.0,67.8,6.9,"Kreuzung  136, Limousin  62, Swiss Fleckvieh  59, Simmental  48, Red Holstein  41",
Rorbas,128.0,28.8,4.4,"Holstein  91, Kreuzung  29, Red Holstein  12, Braunvieh  10, Limousin  8",
Lüterkofen-Ichertswil,123.0,27.8,14.0,"Montbéliarde  49, Swiss Fleckvieh  21, Angus  20, Normande  15, Kreuzung  12",
Vandoeuvres,5.0,1.1,0.2,Kreuzung  23,
Uebeschi,462.0,104.5,64.3,"Swiss Fleckvieh  130, Kreuzung  114, Simmental  68, Holstein  55, Red Holstein  48",Bella  5
Stetten (AG),7.0,1.6,0.3,"Highland Cattle  16, Kreuzung  11, Angus  6, Weissblaue Belgier  6",
Aarburg,70.0,15.9,0.8,"Kreuzung  45, Swiss Fleckvieh  26, Red Holstein  19, Simmental  10, Limousin  9",
Truttikon,224.0,50.8,49.9,"Kreuzung  167, Braunvieh  68, Limousin  42, Red Holstein  42, Simmental  15",
Niederdorf,262.0,59.4,14.4,"Holstein  102, Kreuzung  58, Limousin  44, Swiss Fleckvieh  34, Red Holstein  19",
Meinisberg,24.0,5.5,1.8,"Kreuzung  14, Dexter  8, Red Holstein  5",
Rebstein,166.0,37.8,3.6,"Braunvieh  71, Charolais  50, Kreuzung  29, Limousin  24, Holstein  15",
Wohlenschwil,96.0,21.9,5.7,"Kreuzung  46, Braunvieh  36, Swiss Fleckvieh  8",
Cartigny,0.0,0.0,0.0,,
Maracon,211.0,48.2,39.3,"Red Holstein  67, Holstein  65, Simmental  34, Angus  20, Montbéliarde  17",
Ménières,62.0,14.2,14.5,"Angus  27, Galloway  27, Kreuzung  15, Limousin  15, Red Holstein  11",
Le Grand-Saconnex,0.0,0.0,0.0,,
Marbach (SG),571.0,130.4,26.7,"Holstein  226, Kreuzung  170, Braunvieh  163, Red Holstein  45, Grauvieh  17, Limousin  17",
Flerden,477.0,78.3,193.1,"Kreuzung  169, Braunvieh  158, Original Braunvieh  71, Limousin  26, Simmental  10",
Uitikon,201.0,45.9,4.2,"Kreuzung  95, Red Holstein  43, Braunvieh  31, Hereford  25, Holstein  6",
Oeschgen,249.0,56.8,23.7,"Angus  95, Kreuzung  74, Holstein  37, Limousin  19, Simmental  18",
Uttwil,279.0,64.0,14.5,"Holstein  124, Braunvieh  60, Red Holstein  39, Kreuzung  32, Limousin  12",
Novaggio,61.0,14.0,7.4,"Holstein  29, Kreuzung  14, Red Holstein  10",
Täuffelen,75.0,17.2,2.5,"Red Holstein  23, Holstein  20, Angus  12, Kreuzung  8",
Kirchleerau,259.0,59.4,28.8,"Kreuzung  93, Holstein  74, Limousin  69, Red Holstein  53, Simmental  12, Swiss Fleckvieh  12",
Lachen,33.0,13.6,0.4,"Kreuzung  35, Simmental  16, Limousin  8",
Urmein,37.0,8.5,24.7,"Kreuzung  19, Original Braunvieh  12, Braunvieh  6",
Niedergösgen,46.0,10.6,1.2,"Limousin  17, Braunvieh  12, Red Holstein  10",
Bachenbülach,25.0,5.8,0.6,Braunvieh  20,
Mont-Tramelan,437.0,94.2,393.7,"Red Holstein  141, Angus  83, Simmental  65, Kreuzung  55, Swiss Fleckvieh  53",
Oberrohrdorf,14.0,3.3,0.3,"Kreuzung  10, Holstein  6, Limousin  5",
Corsier (GE),0.0,0.0,0.0,,
Massonnens,606.0,141.3,110.6,"Holstein  218, Red Holstein  185, Limousin  147, Swiss Fleckvieh  93, Kreuzung  40",
Bioley-Magnoux,48.0,11.2,20.9,"Angus  35, Red Holstein  7",
Saules (BE),110.0,25.7,74.8,"Red Holstein  24, Salers  20, Swiss Fleckvieh  20, Holstein  17, Rotfleckvieh  17",
Démoret,56.0,13.1,35.4,"Angus  24, Rotfleckvieh  16, Swiss Fleckvieh  14, Weissblaue Belgier  6",
Interlaken,18.0,4.2,0.3,Swiss Fleckvieh  14,
Bercher,41.0,9.6,3.1,"Red Holstein  12, Angus  10, Holstein  7, Montbéliarde  5",
Bettwil,364.0,85.6,55.7,"Holstein  101, Braunvieh  77, Kreuzung  70, Red Holstein  59, Hinterwaelder  23",
Dietlikon,41.0,9.6,0.5,"Kreuzung  44, Limousin  10",
Morlon,155.0,58.7,24.1,"Angus  72, Swiss Fleckvieh  45, Montbéliarde  11, Braunvieh  9, Holstein  9","Bolet  6, Vachette  6"
Dotzigen,295.0,69.7,19.8,"Kreuzung  157, Simmental  89, Swiss Fleckvieh  78, Red Holstein  51, Holstein  48",Max  6
Widnau,179.0,42.4,1.8,"Kreuzung  300, Braunvieh  116, Limousin  73, Angus  16, Original Braunvieh  14",Seppli  8
Sommeri,265.0,62.8,42.1,"Kreuzung  96, Holstein  89, Braunvieh  75, Red Holstein  53, Swiss Fleckvieh  10",
Grub (AR),306.0,72.7,31.2,"Braunvieh  304, Kreuzung  18, Limousin  12, Angus  9",
Olsberg,67.0,14.5,18.8,"Angus  24, Red Holstein  14, Swiss Fleckvieh  13, Kreuzung  7, Original Braunvieh  7",
Bofflens,297.0,70.5,143.5,"Montbéliarde  168, Red Holstein  56, Limousin  34, Holstein  25, Aubrac  11",
Ittigen,260.0,61.9,2.3,"Simmental  168, Holstein  59, Kreuzung  14, Red Holstein  13, Limousin  12",
Masein,40.0,9.5,8.0,"Braunvieh  26, Holstein  7",
Orzens,92.0,21.9,45.8,"Simmental  27, Blonde d'Aquitaine  25, Aubrac  10, Kreuzung  9, Limousin  8",
Villars-le-Comte,95.0,22.7,79.2,"Limousin  67, Kreuzung  31, Angus  17, Simmental  16, Braunvieh  12",
Egolzwil,293.0,70.1,19.2,"Simmental  108, Red Holstein  103, Kreuzung  78, Swiss Fleckvieh  48, Holstein  19",
Croy,0.0,0.0,0.0,,
Rüfenach,265.0,63.5,30.7,"Kreuzung  139, Holstein  97, Limousin  53, Swiss Fleckvieh  23, Red Holstein  22",
Cressier (FR),176.0,42.2,17.3,"Swiss Fleckvieh  72, Red Holstein  46, Holstein  31, Kreuzung  29, Limousin  20",
Suscévaz,72.0,17.3,35.3,"Kreuzung  15, Red Holstein  15, Braunvieh  14, Angus  10, Limousin  7, Montbéliarde  7",
Biezwil,58.0,14.0,16.9,"Holstein  30, Kreuzung  11, Red Holstein  9, Swiss Fleckvieh  8",
Wileroltigen,102.0,24.6,28.3,"Kreuzung  75, Limousin  49, Angus  18, Red Holstein  16, Simmental  12",
Niederried bei Interlaken,7.0,1.7,1.9,Angus  5,
Schwadernau,174.0,41.9,25.1,"Swiss Fleckvieh  72, Holstein  65, Kreuzung  53, Red Holstein  40, Angus  33",
Trasadingen,290.0,70.0,47.3,"Kreuzung  242, Rotfleckvieh  56, Limousin  43, Simmental  33, Red Holstein  32",
Chêne-Bougeries,0.0,0.0,0.0,,
Laupen,248.0,59.9,7.7,"Holstein  171, Kreuzung  26, Limousin  20, Angus  13, Red Holstein  6",
Abtwil,503.0,121.5,52.7,"Braunvieh  141, Holstein  114, Kreuzung  95, Jersey  60, Swiss Fleckvieh  43",
Montpreveyres,26.0,6.3,4.0,"Limousin  12, Red Holstein  8, Swiss Fleckvieh  6, Kreuzung  5",
Saint-Barthélemy (VD),92.0,22.3,11.7,"Aubrac  86, Kreuzung  42, Angus  27, Limousin  9",
Bossonnens,447.0,108.5,29.8,"Red Holstein  272, Swiss Fleckvieh  81, Montbéliarde  55, Holstein  38, Kreuzung  9",
Biel-Benken,288.0,69.9,8.1,"Holstein  211, Red Holstein  72, Kreuzung  9",
Duillier,27.0,6.6,2.4,Red Holstein  23,
Biberstein,60.0,14.6,3.8,"Pinzgauer  14, Red Holstein  11, Limousin  10, Holstein  9, Kreuzung  8",
Fétigny,140.0,34.1,13.0,"Kreuzung  82, Limousin  58, Red Holstein  55, Angus  17, Holstein  16",
Rohrbach,281.0,68.9,18.5,"Swiss Fleckvieh  83, Limousin  42, Kreuzung  41, Red Holstein  31, Holstein  23",
Koblenz,56.0,13.7,3.4,"Kreuzung  92, Limousin  20, Charolais  7, Angus  6",
La Chaux-des-Breuleux,0.0,0.0,0.0,,
Orges,182.0,45.3,53.1,"Salers  116, Angus  40, Kreuzung  19, Weissblaue Belgier  7",
Schöfflisdorf,85.0,21.2,6.1,"Kreuzung  30, Grauvieh  24, Galloway  20, Swiss Fleckvieh  11",
Lampenberg,131.0,32.7,25.2,"Red Holstein  45, Holstein  44, Swiss Fleckvieh  27, Simmental  14, Rotfleckvieh  12",
Lavigny,63.0,15.8,6.3,"Limousin  51, Kreuzung  10, Angus  5",
Chavannes-le-Chêne,23.0,5.8,7.1,Limousin  28,
Büttenhardt,38.0,9.5,8.7,"Kreuzung  23, Braunvieh  21, Holstein  14, Limousin  7, Red Holstein  7",
Freienwil,122.0,30.6,11.0,"Kreuzung  65, Holstein  48, Braunvieh  17, Limousin  15, Red Holstein  5",
Granges-Paccot,265.0,66.4,6.9,"Holstein  144, Red Holstein  102, Limousin  30, Kreuzung  25, Weissblaue Belgier  5",
Nuvilly,326.0,81.9,69.2,"Holstein  168, Kreuzung  135, Red Holstein  96, Swiss Fleckvieh  67, Simmental  44",
Rütschelen,249.0,62.6,44.1,"Red Holstein  108, Holstein  84, Swiss Fleckvieh  34, Kreuzung  28, Limousin  8",
Häfelfingen,259.0,65.2,102.4,"Kreuzung  103, Limousin  53, Angus  28, Grauvieh  21, Galloway  14",
Senarclens,8.0,2.0,1.6,Montbéliarde  5,
Orpund,148.0,37.3,4.8,"Braunvieh  97, Holstein  49, Kreuzung  14",
Boppelsen,62.0,15.7,4.2,"Kreuzung  39, Red Holstein  36, Holstein  10, Braunvieh  5, Swiss Fleckvieh  5",
Givrins,326.0,82.3,31.6,"Simmental  224, Angus  67, Swiss Fleckvieh  33, Montbéliarde  11, Original Braunvieh  5, Rotfleckvieh  5",
Castaneda,0.0,0.0,0.0,,
Wasterkingen,77.0,19.4,13.6,"Kreuzung  63, Simmental  22, Angus  21, Limousin  7",
Cademario,0.0,0.0,0.0,,
Anwil,302.0,76.5,55.7,"Holstein  83, Swiss Fleckvieh  70, Kreuzung  50, Angus  48, Red Holstein  36",
Mönthal,66.0,16.8,16.8,"Kreuzung  101, Limousin  22, Holstein  10, Swiss Fleckvieh  8, Braunvieh  6",
Winznau,188.0,47.7,9.6,"Holstein  74, Red Holstein  72, Kreuzung  36, Braunvieh  28, Limousin  9",
Chénens,102.0,25.9,12.1,"Red Holstein  83, Holstein  45, Kreuzung  21, Angus  15, Limousin  15",
Bettenhausen,333.0,84.5,51.9,"Kreuzung  122, Holstein  118, Red Holstein  96, Limousin  40, Swiss Fleckvieh  16",
Gunzgen,313.0,79.6,18.5,"Holstein  196, Simmental  35, Kreuzung  28, Dahomey  21, Red Holstein  16",
Champagne,180.0,46.0,16.9,"Holstein  157, Red Holstein  10, Montbéliarde  7, Kreuzung  5",
Oeschenbach,426.0,108.7,193.6,"Swiss Fleckvieh  187, Kreuzung  60, Red Holstein  50, Grauvieh  29, Angus  24",
Bournens,94.0,24.0,19.1,"Swiss Fleckvieh  34, Montbéliarde  24, Kreuzung  20, Galloway  19, Red Holstein  8",
Choulex,8.0,2.0,0.7,Limousin  17,
Sullens,0.0,0.0,0.0,,
Paudex,0.0,0.0,0.0,,
Aclens,76.0,19.5,14.3,"Kreuzung  42, Swiss Fleckvieh  13, Montbéliarde  11, Simmental  7, Holstein  5",
Seftigen,285.0,73.3,13.3,"Simmental  67, Kreuzung  66, Holstein  64, Angus  38, Red Holstein  33",
Chevilly,195.0,50.1,61.5,"Holstein  90, Red Holstein  48, Montbéliarde  22, Kreuzung  16, Weissblaue Belgier  15",
Dottikon,181.0,46.6,4.6,"Kreuzung  152, Limousin  30, Swiss Fleckvieh  21, Angus  14, Holstein  14",
Saint-Léonard,18.0,4.6,0.7,Eringer  18,
Remetschwil,373.0,96.1,18.4,"Kreuzung  185, Swiss Fleckvieh  85, Limousin  67, Holstein  52, Red Holstein  48",
Echandens,0.0,0.0,0.0,,
Penthalaz,0.0,0.0,0.0,,
Mont-sur-Rolle,101.0,26.2,3.8,"Angus  54, Kreuzung  27, Hereford  24",
Bettwiesen,443.0,115.1,36.1,"Holstein  168, Red Holstein  135, Kreuzung  87, Swiss Fleckvieh  63, Braunvieh  10",Lisa  6
Matten bei Interlaken,66.0,11.2,1.6,"Simmental  33, Swiss Fleckvieh  22, Kreuzung  7",
Penthaz,33.0,8.6,1.8,"Limousin  22, Montbéliarde  11, Swiss Fleckvieh  10, Simmental  9, Kreuzung  7",
Laconnex,0.0,0.0,0.0,,
Brione sopra Minusio,0.0,0.0,0.0,,
Wiler bei Utzenstorf,83.0,21.7,8.3,"Swiss Fleckvieh  50, Kreuzung  41, Holstein  34, Red Holstein  34, Limousin  20",
Thônex,0.0,0.0,0.0,,
Aeschi (SO),293.0,53.5,23.1,"Holstein  152, Braunvieh  63, Kreuzung  41, Swiss Fleckvieh  41, Red Holstein  34",
Belprahon,242.0,63.4,86.7,"Swiss Fleckvieh  67, Holstein  61, Red Holstein  53, Kreuzung  25, Angus  18",
Moosleerau,148.0,38.8,16.2,"Kreuzung  116, Limousin  51, Simmental  34, Angus  19, Swiss Fleckvieh  18",
Allmendingen,390.0,102.4,67.4,"Red Holstein  223, Swiss Fleckvieh  74, Holstein  47, Kreuzung  25, Angus  14",
Uttigen,205.0,53.8,9.5,"Red Holstein  77, Holstein  54, Kreuzung  36, Limousin  34, Swiss Fleckvieh  31",
Astano,0.0,0.0,0.0,,
Buch (SH),263.0,69.2,81.4,"Red Holstein  118, Holstein  78, Limousin  46, Montbéliarde  20, Weissblaue Belgier  13",
Bellmund,156.0,41.2,9.1,"Red Holstein  78, Holstein  30, Swiss Fleckvieh  22, Kreuzung  14, Rotfleckvieh  7",
Schwarzhäusern,119.0,31.4,22.3,"Simmental  31, Red Holstein  28, Swiss Fleckvieh  27, Kreuzung  26, Holstein  12, Limousin  12",
Trey,258.0,68.1,85.4,"Montbéliarde  130, Angus  102, Holstein  38, Red Holstein  30, Kreuzung  27",
Mattstetten,96.0,25.3,16.6,"Holstein  56, Red Holstein  37, Kreuzung  33, Swiss Fleckvieh  30, Braunvieh  9",
Etagnières,314.0,83.1,27.4,"Red Holstein  141, Angus  84, Holstein  65, Swiss Fleckvieh  43, Kreuzung  16",
Seegräben,273.0,72.4,19.1,"Holstein  75, Braunvieh  71, Kreuzung  54, Simmental  33, Original Braunvieh  21",
Wettswil am Albis,48.0,12.7,0.9,"Charolais  54, Highland Cattle  6",
Leutwil,204.0,54.4,27.4,"Holstein  123, Simmental  63, Kreuzung  57, Red Holstein  47, Limousin  17",
Bettens,285.0,76.2,44.7,"Montbéliarde  175, Limousin  40, Red Holstein  28, Aubrac  26, Holstein  22",
Lussery-Villars,104.0,27.8,22.7,"Holstein  57, Kreuzung  22, Red Holstein  14, Aubrac  9, Jersey  6",
Cortaillod,,,,,
Nebikon,369.0,98.9,13.6,"Holstein  154, Red Holstein  131, Swiss Fleckvieh  62, Kreuzung  41, Braunvieh  9",
Dintikon,190.0,51.1,8.2,"Holstein  97, Grauvieh  52, Galloway  19, Kreuzung  18, Simmental  9",
Lonay,0.0,0.0,0.0,,
Schönenwerd,10.0,2.7,0.2,"Kreuzung  16, Braunvieh  6",
Titterten,267.0,72.0,63.7,"Simmental  62, Swiss Fleckvieh  60, Kreuzung  50, Galloway  48, Angus  35",
Saubraz,41.0,11.1,9.7,"Montbéliarde  19, Simmental  9, Swiss Fleckvieh  7",
Evilard,55.0,14.9,2.1,"Limousin  53, Kreuzung  18, Holstein  7, Simmental  7",
Bissone,0.0,0.0,0.0,,
Farnern,582.0,158.2,256.4,"Holstein  157, Red Holstein  118, Limousin  61, Swiss Fleckvieh  59, Simmental  47",
Humlikon,0.0,0.0,0.0,,
Morrens (VD),45.0,12.3,3.9,"Limousin  120, Kreuzung  34, Montbéliarde  13, Swiss Fleckvieh  7, Angus  6",
Nenzlingen,171.0,46.7,38.3,"Red Holstein  59, Holstein  45, Kreuzung  36, Braunvieh  15, Swiss Fleckvieh  15",
Zullwil,113.0,30.9,17.2,"Kreuzung  46, Simmental  21, Blonde d'Aquitaine  15, Red Holstein  11, Angus  10",
Obergösgen,162.0,44.6,6.9,"Kreuzung  95, Holstein  43, Angus  35, Limousin  32, Simmental  22",
Büetigen,174.0,48.2,19.5,"Red Holstein  86, Simmental  67, Swiss Fleckvieh  18, Highland Cattle  12, Kreuzung  8, Rotfleckvieh  8",
Tentlingen,204.0,56.5,15.1,"Holstein  120, Red Holstein  35, Kreuzung  16, Kiwicross  11, Swiss Fleckvieh  10",
Niederglatt,149.0,41.4,3.0,"Kreuzung  48, Highland Cattle  34, Galloway  32, Red Holstein  26, Holstein  10",
Oppens,175.0,48.6,85.8,"Holstein  74, Kreuzung  43, Limousin  33, Red Holstein  26, Simmental  11",
Biglen,232.0,64.6,12.6,"Red Holstein  66, Simmental  53, Swiss Fleckvieh  52, Holstein  25, Angus  16",
Staufen,205.0,57.3,5.0,"Kreuzung  158, Limousin  54, Red Holstein  45, Holstein  43, Simmental  34",
Berlingen,0.0,0.0,0.0,,
Sutz-Lattrigen,71.0,19.9,5.1,"Highland Cattle  44, Dexter  27",
Teufenthal (AG),460.0,128.9,27.3,"Holstein  145, Kreuzung  111, Limousin  75, Swiss Fleckvieh  57, Red Holstein  46",
Finsterhennen,9.0,2.5,1.6,Holstein  5,
Seltisberg,79.0,22.2,6.0,"Kreuzung  29, Braunvieh  22, Swiss Fleckvieh  22, Limousin  11, Red Holstein  10",
Schellenberg,151.0,42.4,13.6,"Holstein  136, Kreuzung  75, Braunvieh  31, Red Holstein  31, Swiss Fleckvieh  26",
Chessel,33.0,9.3,7.4,"Angus  33, Limousin  16, Montbéliarde  9",
Rebévelier,274.0,77.2,668.3,"Swiss Fleckvieh  147, Red Holstein  53, Holstein  47, Kreuzung  16, Galloway  14",
Alberswil,359.0,101.7,54.0,"Holstein  186, Kreuzung  90, Swiss Fleckvieh  67, Braunvieh  18, Original Braunvieh  9",Antonia  6
Hirschthal,94.0,26.6,5.7,"Swiss Fleckvieh  58, Kreuzung  31, Simmental  9",
Montagny-près-Yverdon,80.0,22.7,10.8,"Holstein  40, Red Holstein  33, Limousin  7",
Hendschiken,100.0,28.4,7.5,"Kreuzung  95, Holstein  42, Limousin  24, Swiss Fleckvieh  17, Red Holstein  15",
Wachseldorn,492.0,140.2,214.8,"Swiss Fleckvieh  177, Simmental  108, Holstein  51, Red Holstein  43, Jersey  22, Limousin  22",
Tannay,73.0,40.6,4.4,"Simmental  57, Swiss Fleckvieh  9",
Vallon,101.0,28.8,21.8,"Red Holstein  54, Holstein  18, Kreuzung  8, Dexter  6, Limousin  5, Simmental  5",
Stettlen,220.0,62.9,7.0,"Red Holstein  60, Angus  41, Kreuzung  40, Swiss Fleckvieh  36, Simmental  21",
Mägenwil,202.0,58.0,9.4,"Holstein  66, Kreuzung  65, Hinterwaelder  23, Red Holstein  19, Limousin  16",
Lovatens,227.0,65.4,159.9,"Holstein  99, Red Holstein  90, Limousin  16, Galloway  12, Kreuzung  12",
Zuzwil (BE),180.0,51.9,32.0,"Red Holstein  63, Kreuzung  61, Angus  32, Limousin  28, Simmental  24",
