commune,count,count_per_surfacekm2,count_per100_inhabitants,top5breeds,top5names
Sion,2325.0,66.7,6.6,"European  1351, Maine Coon  153, Crossbred  112, Bengal  95, Sphynx  58","Luna  23, Nala  16, Minette  10, Plume  10, Gribouille  9, Kitty  9, Mimi  9, Tigrou  9"
Vully-les-Lacs,477.0,22.8,14.2,"European  267, European Shorthair  77, Maine Coon  32, Crossbred  27, British Shorthair  14",Nala  6
Le Locle,730.0,21.1,6.7,"European  502, European Shorthair  45, Maine Coon  33, Crossbred  28, Norwegian Forest Cat  21","Nala  7, Caline  6, Gribouille  5, Plume  5"
Sufers,,,,,
Oberriet (SG),521.0,15.1,5.8,"European Shorthair  305, European  100, Unknown  30, Maine Coon  16, European Longhair  13","Luna  15, Mia  9, Nala  7, Leo  6, Lucy  6"
Villeneuve (VD),434.0,13.6,7.4,"European  223, Norwegian Forest Cat  32, Crossbred  30, European Shorthair  28, Maine Coon  25",Nala  5
Riggisberg,330.0,9.6,10.9,"European  208, European Shorthair  47, Crossbred  20, Unknown  13, European Longhair  9, Maine Coon  9","Luna  9, Mimi  6, Garfield  5, Nala  5"
Gommiswald,513.0,15.3,9.7,"European Shorthair  214, European  168, Crossbred  25, British Shorthair  21, Norwegian Forest Cat  19","Leo  9, Nala  9, Luna  7, Jimmy  6, Mogli  6"
Vouvry,442.0,13.2,10.4,"European  246, Maine Coon  44, Crossbred  33, European Shorthair  18, Persian  15",Caramel  5
Montanaire,441.0,13.2,15.9,"European  291, European Shorthair  49, Crossbred  22, Maine Coon  13, Bengal  11",
Bas-Intyamon,158.0,4.7,10.2,"European  92, Persian  27, Sacred Birman  5",
Furna,6.0,0.2,2.9,,
Oberiberg,79.0,2.4,9.0,"European  36, European Shorthair  31",
Puidoux,364.0,15.9,12.6,"European  264, Maine Coon  32, Crossbred  15, Sacred Birman  10, Turkish Angora  8",
Hautemorges,570.0,17.3,13.9,"European  373, Crossbred  36, European Shorthair  25, Sacred Birman  25, Maine Coon  19",Nala  5
Beckenried,215.0,8.9,5.7,"European  139, European Shorthair  20, Maine Coon  12, British Shorthair  9, Crossbred  9",Luna  5
Illnau-Effretikon,237.0,7.2,1.4,"European  76, European Shorthair  68, British Shorthair  20, Crossbred  16, Maine Coon  9",
Därstetten,59.0,1.8,6.8,"European  49, European Shorthair  9",
Zug,1332.0,61.6,4.3,"European  704, European Shorthair  191, British Shorthair  93, Crossbred  57, Bengal  45","Luna  22, Charly  9, Lilly  9, Nala  9, Leo  7, Mia  7, Milo  7"
Vilters-Wangs,380.0,11.6,7.8,"European  181, European Shorthair  107, Maine Coon  21, Unknown  17, Crossbred  15","Luna  8, Nala  8, Charly  5"
Martigny,1373.0,42.1,6.8,"European  874, Maine Coon  87, Crossbred  82, British Shorthair  55, Ragdoll  35","Nala  9, Filou  7, Luna  7, Mimi  7, Minette  7, Plume  7, Tigrou  7"
Chamoson,459.0,14.1,11.5,"European  236, Maine Coon  61, British Longhair (Highlander)  34, British Shorthair  24, Crossbred  20","Nala  8, Gribouille  5, Mia  5"
Maienfeld,305.0,9.4,10.1,"European  123, European Shorthair  83, Norwegian Forest Cat  24, Crossbred  16, British Shorthair  13, Maine Coon  13","Luna  7, Nala  5"
Kandergrund,45.0,1.4,5.6,"European  26, European Shorthair  13",
Mendrisio,952.0,30.0,6.4,"European  606, Maine Coon  72, European Shorthair  43, Crossbred  42, Siberian  40","Luna  13, Leo  9, Mia  8, Minou  8, Romeo  6"
Rüeggisberg,257.0,7.2,14.6,"European  179, European Shorthair  30, Crossbred  16, European Longhair  9, British Shorthair  6",Nala  5
Fraubrunnen,755.0,23.7,14.5,"European  461, European Shorthair  152, Crossbred  42, Maine Coon  25, British Shorthair  24","Nala  13, Filou  9, Luna  9, Mia  8, Momo  6, Moritz  6"
Cudrefin,286.0,18.5,16.1,"European  173, European Shorthair  35, Maine Coon  14, Crossbred  12, Ragdoll  9",
Provence,75.0,2.4,19.1,"European  60, Crossbred  6",
Saignelégier,123.0,3.9,4.7,"European  65, European Shorthair  18, Persian  7, Siberian  7, Bengal  6",
Laax,86.0,2.7,4.4,"European  28, European Shorthair  23, Maine Coon  13, Norwegian Forest Cat  6, Crossbred  5",
Schattenhalb,44.0,1.4,8.0,"European  23, European Shorthair  8, Norwegian Forest Cat  6",
Rapperswil-Jona,1700.0,76.4,6.2,"European Shorthair  617, European  517, British Shorthair  109, Crossbred  86, Maine Coon  58","Luna  28, Leo  17, Filou  16, Nala  15, Mia  12, Rocky  12, Tigi  12"
Waldkirch,325.0,10.4,9.1,"European Shorthair  144, European  92, Maine Coon  27, Bengal  11, British Shorthair  10","Mimi  5, Nala  5"
Hergiswil bei Willisau,58.0,1.9,3.0,"European  40, European Shorthair  10",
Blonay - Saint-Légier,2461.0,78.8,21.0,"European  2066, Crossbred  80, Maine Coon  47, Persian  32, European Shorthair  31","Plume  16, Cookie  15, Luna  14, Caramel  10, Chipie  10"
Hitzkirch,538.0,19.5,9.1,"European  282, European Shorthair  110, Crossbred  40, Maine Coon  26, British Shorthair  18","Luna  12, Nala  6, Rocky  6, Mia  5, Momo  5"
Cazis,161.0,5.2,7.0,"European Shorthair  68, European  57, Crossbred  7, European Longhair  7, Unknown  7",
Altstätten,747.0,18.9,6.3,"European Shorthair  346, European  179, British Shorthair  38, Unknown  27, Bengal  21","Luna  12, Nala  11, Leo  9, Mimi  7, Mia  6, Rocky  6"
Luzern,3564.0,122.5,4.3,"European  1669, European Shorthair  870, Crossbred  168, British Shorthair  158, Bengal  97","Luna  44, Nala  31, Mia  25, Momo  21, Leo  20"
La Baroche,92.0,3.0,8.1,"European  48, European Shorthair  14, Sacred Birman  14, Maine Coon  5",
Aeschi bei Spiez,285.0,9.2,12.6,"European  172, European Shorthair  68, European Longhair  12, British Shorthair  9, Norwegian Forest Cat  7","Nala  6, Mia  5, Tigi  5"
Horgen,262.0,8.5,1.1,"European Shorthair  75, European  68, Crossbred  20, British Shorthair  19, Maine Coon  14",Luna  6
Düdingen,653.0,21.2,7.9,"European Shorthair  303, European  184, European Longhair  34, Crossbred  32, Maine Coon  22","Filou  8, Nala  7, Rocky  7, Luna  6, Mila  6"
Fischingen,350.0,11.4,12.3,"European  157, European Shorthair  129, Crossbred  14, British Shorthair  9, European Longhair  9","Luna  6, Tigi  6, Nala  5"
Raron,90.0,3.0,4.6,European  65,
Menznau,78.0,2.6,2.6,"European  56, European Shorthair  12, Crossbred  5",
Sevelen,390.0,12.9,7.6,"European  161, European Shorthair  161, Crossbred  20, Maine Coon  10, Bengal  7","Luna  6, Nala  6, Kira  5"
Fischenthal,339.0,11.2,13.6,"European  182, European Shorthair  94, Crossbred  18, British Shorthair  14, Maine Coon  9","Gismo  5, Tigi  5"
Saas-Balen,11.0,0.4,3.1,,
Neuchâtel,2526.0,84.0,5.7,"European  1576, European Shorthair  182, Crossbred  144, Maine Coon  99, Sacred Birman  59","Luna  20, Mia  13, Mimi  12, Nala  12, Caramel  11, Plume  11"
Collombey-Muraz,841.0,28.3,8.8,"European  497, Maine Coon  69, Crossbred  54, Bengal  37, Norwegian Forest Cat  33","Luna  8, Nala  8, Tigrou  7, Cookie  6, Lola  6"
Ergisch,9.0,0.3,5.1,European  7,
Bauma,582.0,19.7,11.9,"European  296, European Shorthair  173, Crossbred  25, British Shorthair  17, Bengal  15, Maine Coon  15","Luna  10, Mia  7, Jimmy  6, Nala  6, Tigi  6"
Semsales,234.0,8.0,16.4,"European  163, European Shorthair  11, Maine Coon  10, Sacred Birman  10, Crossbred  6",
Beatenberg,103.0,3.5,8.6,"European  64, European Shorthair  29",
Schübelbach,455.0,15.7,4.9,"European Shorthair  166, European  165, Maine Coon  23, British Shorthair  20, Crossbred  15","Jimmy  8, Luna  6"
Les Verrières,54.0,1.9,8.4,"European  28, Maine Coon  12, Somali  6",
Grono,83.0,2.2,5.9,"European  56, Maine Coon  6, Crossbred  5, European Shorthair  5",
Bettmeralp,28.0,1.0,6.2,European  26,
St. Moritz,200.0,7.0,4.0,"European  87, European Shorthair  47, Maine Coon  13, British Shorthair  12, Norwegian Forest Cat  10",
Emmetten,100.0,4.0,6.5,"European  53, European Shorthair  12, British Shorthair  7, Norwegian Forest Cat  7, Bengal  5",
Malters,404.0,14.1,5.5,"European  215, European Shorthair  90, EUR Europe  20, British Shorthair  10, Maine Coon  8","Jimmy  7, Findus  6, Mia  6"
Uster,2729.0,95.8,7.7,"European Shorthair  1044, European  827, Crossbred  172, British Shorthair  149, Maine Coon  98","Luna  52, Leo  29, Nala  29, Mimi  21, Mia  18"
Gruyères,190.0,6.7,8.6,"European  126, European Shorthair  19, Crossbred  12, Maine Coon  10",
Wynigen,185.0,6.5,8.9,"European  120, European Shorthair  34, Crossbred  7, British Shorthair  5",
Vorderthal,68.0,2.4,6.7,"European  29, European Shorthair  22",
Ferden,8.0,0.3,3.2,European  8,
Tschiertschen-Praden,13.0,0.5,4.3,"European  6, European Shorthair  6",
Untervaz,181.0,6.5,7.2,"European  78, European Shorthair  68, Crossbred  8, British Shorthair  6, Maine Coon  5",
Menzingen,311.0,11.3,6.9,"European  139, European Shorthair  87, Maine Coon  21, Bengal  10, British Shorthair  9, Crossbred  9","Luna  6, Nala  6"
Gossau (SG),976.0,35.5,5.4,"European Shorthair  457, European  291, British Shorthair  44, Crossbred  35, Bengal  28","Luna  19, Nala  14, Mia  10, Leo  8, Rocky  8"
Bourg-en-Lavaux,717.0,74.4,13.3,"European  470, Crossbred  50, European Shorthair  22, Maine Coon  22, Bengal  19, British Shorthair  19","Luna  7, Caramel  6, Gribouille  5, Léo  5"
Frauenfeld,2160.0,78.9,8.3,"European  1089, European Shorthair  515, Crossbred  123, British Shorthair  103, Maine Coon  81","Luna  34, Mia  27, Leo  24, Nala  20, Mimi  15"
Avegno Gordevio,166.0,6.1,10.9,"European  98, European Shorthair  22, Maine Coon  17, Crossbred  6, Sacred Birman  6",
Kriens,1441.0,52.8,5.1,"European  667, European Shorthair  402, British Shorthair  65, Crossbred  59, Maine Coon  46","Luna  25, Leo  14, Nala  13, Momo  11, Mia  9"
Reiden,498.0,18.4,6.9,"European  208, European Shorthair  144, Crossbred  35, British Shorthair  20, Maine Coon  19","Luna  11, Charly  6, Leo  5, Mia  5, Nala  5"
Leytron,255.0,9.5,7.9,"European  178, Maine Coon  18, Crossbred  7, European Shorthair  6, Ragdoll  6, Sacred Birman  6",
Unterägeri,504.0,19.7,5.6,"European  271, European Shorthair  117, British Shorthair  27, Crossbred  14, Maine Coon  14","Luna  8, Nala  7, Charly  6, Leo  6, Jimmy  5, Momo  5"
Nods,83.0,3.1,10.5,"European  39, European Shorthair  16, Siberian  5",
Triesen,531.0,20.1,10.0,"European  238, European Shorthair  131, British Shorthair  31, Maine Coon  22, Crossbred  20","Luna  7, Jacky  6, Lilly  6, Mia  6, Nala  6"
Oron,668.0,25.4,11.0,"European  438, Maine Coon  77, Crossbred  43, European Shorthair  28, Siberian  12","Gribouille  8, Chanel  5, Isis  5, Kira  5, Lola  5, Nala  5, Réglisse  5, Sushi  5"
Neuenkirch,478.0,18.8,6.7,"European  263, European Shorthair  97, Crossbred  23, British Shorthair  13, Maine Coon  11","Nala  11, Luna  8, Mila  6, Leo  5, Mia  5, Miro  5"
Mühleberg,458.0,17.4,15.3,"European  252, European Shorthair  131, Crossbred  18, British Shorthair  8, European Longhair  7, Norwegian Forest Cat  7, Unknown  7","Leo  8, Lilly  6, Lucy  6, Lina  5"
Grenchen,1377.0,52.9,7.8,"European  614, European Shorthair  371, Crossbred  95, British Shorthair  59, Maine Coon  37","Luna  29, Nala  19, Leo  14, Kira  13, Max  11"
Montricher,152.0,5.8,15.8,"European  95, Crossbred  18, European Shorthair  7, Maine Coon  5",
Jenaz,95.0,3.7,8.3,"European  41, European Shorthair  32, Maine Coon  6",
Rochefort,200.0,7.7,15.5,"European  132, Crossbred  12, European Shorthair  10, Norwegian Forest Cat  7, Siamese  7",
Belmont-Broye,99.0,3.8,1.8,"European  54, Maine Coon  14, European Shorthair  11",
Zurzach,640.0,24.6,8.4,"European  293, European Shorthair  158, Crossbred  45, Maine Coon  30, British Shorthair  20","Luna  7, Cookie  5, Gismo  5, Merlin  5"
La Sagne,64.0,2.5,6.0,"European  32, European Shorthair  11",
Plateau de Diesse,223.0,8.7,10.8,"European  106, European Shorthair  61, Crossbred  20, Maine Coon  13",
Breggia,166.0,6.5,8.6,"European  103, European Shorthair  13, Maine Coon  12, Crossbred  9, Ragdoll  8",
Bad Ragaz,415.0,16.3,6.4,"European  153, European Shorthair  148, British Shorthair  25, Crossbred  20, European Longhair  12","Luna  9, Nala  9, Balu  6, Mia  6"
Fideris,56.0,2.2,9.4,"European  28, European Shorthair  12, Maine Coon  9",
Weggis,356.0,30.2,8.0,"European  190, European Shorthair  52, Maine Coon  23, British Shorthair  22, Crossbred  22","Felix  5, Finn  5, Luna  5"
Wald (ZH),935.0,37.0,9.2,"European  359, European Shorthair  329, Crossbred  48, British Shorthair  37, Maine Coon  33","Nala  15, Luna  13, Max  7, Mia  7, Filou  6, Moritz  6, Sina  6"
Saint-Prex,647.0,117.0,11.1,"European  395, Crossbred  50, European Shorthair  25, British Shorthair  24, Maine Coon  20, Sacred Birman  20","Luna  7, Charlie  6"
Turbenthal,514.0,20.4,10.3,"European Shorthair  186, European  176, Crossbred  38, European Longhair  19, Norwegian Forest Cat  19",Luna  8
Herisau,1126.0,44.7,7.2,"European Shorthair  569, European  339, Crossbred  54, British Shorthair  21, Maine Coon  21","Nala  23, Luna  22, Mia  10, Felix  9, Chili  8, Kira  8, Leo  8, Tigi  8"
Bière,186.0,7.4,11.5,"European  112, Abyssiniane  16, Crossbred  14, Bengal  10, European Shorthair  6, Maine Coon  6",
Kemmental,459.0,18.3,17.6,"European  226, European Shorthair  129, Maine Coon  28, Siamese  14, Crossbred  12","Luna  6, Nala  5"
Valbroye,356.0,10.6,10.6,"European  237, Crossbred  31, European Shorthair  19, Maine Coon  19, Sacred Birman  7",
Baar,1339.0,53.9,5.4,"European  584, European Shorthair  337, British Shorthair  84, Crossbred  83, Maine Coon  46","Luna  16, Leo  13, Nero  10, Rocky  9, Chili  8, Mogli  8, Nala  8, Tigi  8"
Tramelan,248.0,10.0,5.4,"European  156, Crossbred  24, European Shorthair  17, Maine Coon  11, Siberian  8",
Icogne,45.0,1.8,7.1,"European  22, Maine Coon  10, Crossbred  6",
Vechigen,659.0,26.6,12.0,"European  425, European Shorthair  107, Crossbred  26, Maine Coon  20, British Shorthair  16","Luna  14, Nala  9, Felix  8, Leo  7, Mia  7"
Saas-Grund,24.0,1.0,2.4,European  8,
Gonten,60.0,2.4,4.2,"European Shorthair  34, European  14",
Les Bois,70.0,2.8,5.6,"European  44, European Shorthair  6, Maine Coon  6",
Tschappina,,,,,
Court,83.0,3.4,5.9,"European  49, Crossbred  6, Maine Coon  6, Siamese  6",
Altendorf,576.0,28.2,8.1,"European  272, European Shorthair  119, British Shorthair  36, Bengal  20, Crossbred  18","Luna  7, Nala  7, Jacky  5, Kira  5, Milo  5"
Zillis-Reischen,15.0,0.6,3.9,European Shorthair  7,
Welschenrohr-Gänsbrunnen,16.0,0.7,1.4,European  9,
Elgg,113.0,4.6,2.3,"European  45, European Shorthair  27, Unknown  12, Crossbred  7, Bengal  6",
Chalais,304.0,12.5,8.4,"European  189, Maine Coon  35, Crossbred  14, European Shorthair  10, Ragdoll  10",
Mont-Vully,91.0,5.2,2.2,"European  36, European Shorthair  19, Maine Coon  9, Crossbred  6, Siamese  5",
Saint-Gingolph,147.0,10.2,15.2,"European  74, Siberian  19, Crossbred  12, Maine Coon  8, Bengal  7",
Grandvillard,78.0,3.2,9.2,"European  40, Maine Coon  14, Egyptian Mau  6, European Shorthair  5",
Saint-Cergue,332.0,13.7,12.4,"European  193, Maine Coon  33, Savannah  20, Crossbred  19, European Shorthair  16",
Domat/Ems,530.0,21.9,6.5,"European Shorthair  274, European  116, Crossbred  29, British Shorthair  24, European Longhair  19","Luna  10, Leo  6, Nala  5"
Payerne,709.0,29.3,7.0,"European  385, European Shorthair  66, Maine Coon  51, Crossbred  34, Sacred Birman  30","Luna  7, Bella  5, Gribouille  5, Mia  5, Mimi  5"
Saint-Sulpice (VD),312.0,167.7,6.3,"European  160, Ragdoll  46, British Shorthair  18, Crossbred  13, Persian  11",
Homburg,208.0,8.6,13.5,"European  114, European Shorthair  40, Maine Coon  11, Crossbred  10, Sphynx  9",
La Roche,194.0,8.1,10.7,"European  135, European Shorthair  19, Maine Coon  14, Crossbred  5",
Hundwil,75.0,3.1,7.7,"European Shorthair  38, European  24, European Longhair  6",
Celerina/Schlarigna,68.0,2.8,4.6,"European  27, European Shorthair  23",
Vuisternens-devant-Romont,189.0,7.9,8.1,"European  119, European Shorthair  15, Norwegian Forest Cat  14, Crossbred  13, Siamese  7",Caramel  5
Stammheim,70.0,2.9,2.4,"European  33, Unknown  15, European Shorthair  7",
Petit-Val,18.0,0.8,4.6,European  13,
Riddes,238.0,10.0,7.3,"European  167, Bengal  17, Maine Coon  11, Crossbred  8, Persian  5",
Ins,406.0,17.0,11.4,"European  260, European Shorthair  80, Crossbred  13, Maine Coon  12, British Shorthair  10","Nala  6, Luna  5, Tigi  5"
Dagmersellen,377.0,15.8,6.6,"European  211, European Shorthair  68, British Shorthair  19, Maine Coon  15, Crossbred  13","Luna  7, Nala  6, Rocky  5"
Bulle,1538.0,64.5,6.3,"European  919, European Shorthair  85, Maine Coon  78, Crossbred  72, British Shorthair  44","Luna  16, Isis  12, Nala  11, Plume  8, Sushi  7"
Basel,7791.0,326.7,4.5,"European  3631, European Shorthair  1854, Crossbred  442, British Shorthair  429, Maine Coon  238","Luna  117, Leo  69, Mia  59, Nala  56, Mimi  43"
Péry-La Heutte,183.0,7.7,9.6,"European  82, European Shorthair  44, Sacred Birman  14, Maine Coon  12, Crossbred  7",
Sonvilier,69.0,2.9,5.6,"European  33, European Shorthair  14, Maine Coon  7",
Gersau,135.0,9.4,5.7,"European  54, European Shorthair  41, Maine Coon  13, British Shorthair  8, Crossbred  6",
Hohenrain,144.0,6.2,5.9,"European  81, European Shorthair  26, Crossbred  10, Norwegian Forest Cat  5",
Brissago,132.0,7.4,7.8,"European  56, European Shorthair  18, Maine Coon  10, Sphynx  9, Egyptian Mau  7",
Morschach,106.0,5.1,9.2,"European  57, European Shorthair  17, Maine Coon  8, Norwegian Forest Cat  5",
Rossinière,31.0,1.3,5.8,European  25,
Belp,1302.0,56.0,11.2,"European  762, European Shorthair  246, Crossbred  69, British Shorthair  51, Maine Coon  34","Luna  22, Nala  15, Filou  13, Leo  12, Mimi  10"
Saxon,913.0,39.3,14.5,"European  575, Bengal  89, Ragdoll  75, Maine Coon  46, Crossbred  31","Cookie  11, Nala  9, Fripouille  6, Minette  6, Gandalf  5, Luna  5, Mia  5, Tom  5"
Vallorbe,324.0,14.0,8.4,"European  194, Maine Coon  36, European Shorthair  25, Crossbred  16, Bengal  9","Nala  5, Tigrou  5"
Madiswil,349.0,15.1,10.6,"European  226, European Shorthair  62, Bengal  7, Maine Coon  7, Persian  7","Luna  7, Felix  6, Nala  5, Sina  5"
Triesenberg,341.0,11.5,12.9,"European  186, European Shorthair  97, Crossbred  11, Maine Coon  8, British Shorthair  7","Luna  5, Rocky  5"
Gampel-Bratsch,75.0,3.3,3.8,"European  50, European Shorthair  7, Maine Coon  6",
Basse-Allaine,79.0,3.4,6.4,"European  38, Norwegian Forest Cat  19, European Shorthair  11, Maine Coon  7",
Risch,583.0,39.2,5.2,"European  325, Maine Coon  54, European Shorthair  49, British Shorthair  37, Crossbred  25","Nala  8, Mia  6"
Alpthal,71.0,3.1,11.6,"European  33, European Shorthair  23",
Finhaut,26.0,1.1,6.8,"European  11, Abyssiniane  5",
Rothenthurm,92.0,4.0,3.7,"European  54, European Shorthair  15, Ragdoll  7, Maine Coon  5",
Beinwil (SO),20.0,0.9,7.3,European  15,
Bever,34.0,0.7,5.8,"European  15, European Shorthair  7",
Spiringen,21.0,0.3,2.5,"European  10, Maine Coon  5",
Buchegg,401.0,17.8,15.9,"European  219, European Shorthair  108, Crossbred  20, Maine Coon  12, Ragdoll  8",Mogli  6
Rapperswil (BE),543.0,24.0,20.9,"European  356, European Shorthair  116, Crossbred  18, Norwegian Forest Cat  10, Maine Coon  9","Luna  9, Nala  5"
Baulmes,154.0,6.8,14.3,"European  113, Persian  7, Bengal  5, Maine Coon  5",
Falera,27.0,1.2,4.3,"European  13, European Shorthair  10",
Wimmis,333.0,14.9,12.8,"European  221, European Shorthair  50, Ragdoll  16, Crossbred  14, Maine Coon  12","Luna  6, Nala  5"
Cheyres-Châbles,68.0,7.0,2.9,"European  42, Siberian  5",
Böztal,420.0,18.8,15.2,"European  225, European Shorthair  79, Unknown  24, Crossbred  20, Maine Coon  20","Luna  8, Filou  6, Leo  6, Lilly  5"
Hinwil,1149.0,51.6,10.1,"European  475, European Shorthair  343, Crossbred  63, British Shorthair  55, Maine Coon  45","Luna  26, Leo  13, Jimmy  12, Balu  10, Mimi  10, Nala  10"
Gams,293.0,13.2,8.2,"European  132, European Shorthair  103, Maine Coon  17, Crossbred  11, European Longhair  10",
Courtelary,139.0,6.3,9.9,"European  78, European Shorthair  26, Maine Coon  9, British Shorthair  5",
Bäretswil,749.0,33.8,14.8,"European  362, European Shorthair  182, Maine Coon  55, Crossbred  32, British Shorthair  30","Luna  16, Mia  7, Nala  7, Leo  6, Lucy  6"
