year,month,breed,n_animals
2023,6,Europäisches Sportpferd Belgien,1546.0
2023,7,Europäisches Sportpferd Belgien,1548.0
2016,1,Europäisches Sportpferd Brasilien,
2016,2,Europäisches Sportpferd Brasilien,
2016,3,Europäisches Sportpferd Brasilien,
2016,4,Europäisches Sportpferd Brasilien,
2016,5,Europäisches Sportpferd Brasilien,
2016,6,Europäisches Sportpferd Brasilien,
2016,7,Europäisches Sportpferd Brasilien,
2016,8,Europäisches Sportpferd Brasilien,
2016,9,Europäisches Sportpferd Brasilien,
2016,10,Europäisches Sportpferd Brasilien,
2016,11,Europäisches Sportpferd Brasilien,
2016,12,Europäisches Sportpferd Brasilien,
2017,1,Europäisches Sportpferd Brasilien,
2017,2,Europäisches Sportpferd Brasilien,
2017,3,Europäisches Sportpferd Brasilien,
2017,4,Europäisches Sportpferd Brasilien,
2017,5,Europäisches Sportpferd Brasilien,
2017,6,Europäisches Sportpferd Brasilien,
2017,7,Europäisches Sportpferd Brasilien,
2017,8,Europäisches Sportpferd Brasilien,
2017,9,Europäisches Sportpferd Brasilien,
2017,10,Europäisches Sportpferd Brasilien,
2017,11,Europäisches Sportpferd Brasilien,
2017,12,Europäisches Sportpferd Brasilien,
2018,1,Europäisches Sportpferd Brasilien,
2018,2,Europäisches Sportpferd Brasilien,
2018,3,Europäisches Sportpferd Brasilien,
2018,4,Europäisches Sportpferd Brasilien,
2018,5,Europäisches Sportpferd Brasilien,
2018,6,Europäisches Sportpferd Brasilien,
2018,7,Europäisches Sportpferd Brasilien,
2018,8,Europäisches Sportpferd Brasilien,
2018,9,Europäisches Sportpferd Brasilien,
2018,10,Europäisches Sportpferd Brasilien,
2018,11,Europäisches Sportpferd Brasilien,
2018,12,Europäisches Sportpferd Brasilien,
2019,1,Europäisches Sportpferd Brasilien,
2019,2,Europäisches Sportpferd Brasilien,
2019,3,Europäisches Sportpferd Brasilien,
2019,4,Europäisches Sportpferd Brasilien,
2019,5,Europäisches Sportpferd Brasilien,
2019,6,Europäisches Sportpferd Brasilien,
2019,7,Europäisches Sportpferd Brasilien,
2019,8,Europäisches Sportpferd Brasilien,
2019,9,Europäisches Sportpferd Brasilien,
2019,10,Europäisches Sportpferd Brasilien,
2019,11,Europäisches Sportpferd Brasilien,
2019,12,Europäisches Sportpferd Brasilien,
2020,1,Europäisches Sportpferd Brasilien,
2020,2,Europäisches Sportpferd Brasilien,
2020,3,Europäisches Sportpferd Brasilien,
2020,4,Europäisches Sportpferd Brasilien,
2020,5,Europäisches Sportpferd Brasilien,
2020,6,Europäisches Sportpferd Brasilien,
2020,7,Europäisches Sportpferd Brasilien,
2020,8,Europäisches Sportpferd Brasilien,
2020,9,Europäisches Sportpferd Brasilien,
2020,10,Europäisches Sportpferd Brasilien,
2020,11,Europäisches Sportpferd Brasilien,
2020,12,Europäisches Sportpferd Brasilien,
2021,1,Europäisches Sportpferd Brasilien,
2021,2,Europäisches Sportpferd Brasilien,
2021,3,Europäisches Sportpferd Brasilien,
2021,4,Europäisches Sportpferd Brasilien,
2021,5,Europäisches Sportpferd Brasilien,
2021,6,Europäisches Sportpferd Brasilien,
2021,7,Europäisches Sportpferd Brasilien,
2021,8,Europäisches Sportpferd Brasilien,
2021,9,Europäisches Sportpferd Brasilien,
2021,10,Europäisches Sportpferd Brasilien,
2021,11,Europäisches Sportpferd Brasilien,
2021,12,Europäisches Sportpferd Brasilien,
2022,1,Europäisches Sportpferd Brasilien,
2022,2,Europäisches Sportpferd Brasilien,
2022,3,Europäisches Sportpferd Brasilien,
2022,4,Europäisches Sportpferd Brasilien,
2022,5,Europäisches Sportpferd Brasilien,
2022,6,Europäisches Sportpferd Brasilien,
2022,7,Europäisches Sportpferd Brasilien,
2022,8,Europäisches Sportpferd Brasilien,
2022,9,Europäisches Sportpferd Brasilien,
2022,10,Europäisches Sportpferd Brasilien,
2022,11,Europäisches Sportpferd Brasilien,
2022,12,Europäisches Sportpferd Brasilien,
2023,1,Europäisches Sportpferd Brasilien,
2023,2,Europäisches Sportpferd Brasilien,
2023,3,Europäisches Sportpferd Brasilien,
2023,4,Europäisches Sportpferd Brasilien,
2023,5,Europäisches Sportpferd Brasilien,
2023,6,Europäisches Sportpferd Brasilien,
2023,7,Europäisches Sportpferd Brasilien,
2016,1,Europäisches Sportpferd Deutschland,7275.0
2016,2,Europäisches Sportpferd Deutschland,7304.0
2016,3,Europäisches Sportpferd Deutschland,7376.0
2016,4,Europäisches Sportpferd Deutschland,7414.0
2016,5,Europäisches Sportpferd Deutschland,7441.0
2016,6,Europäisches Sportpferd Deutschland,7474.0
2016,7,Europäisches Sportpferd Deutschland,7471.0
2016,8,Europäisches Sportpferd Deutschland,7463.0
2016,9,Europäisches Sportpferd Deutschland,7433.0
2016,10,Europäisches Sportpferd Deutschland,7523.0
2016,11,Europäisches Sportpferd Deutschland,7503.0
2016,12,Europäisches Sportpferd Deutschland,7467.0
2017,1,Europäisches Sportpferd Deutschland,7565.0
2017,2,Europäisches Sportpferd Deutschland,7611.0
2017,3,Europäisches Sportpferd Deutschland,7644.0
2017,4,Europäisches Sportpferd Deutschland,7710.0
2017,5,Europäisches Sportpferd Deutschland,7742.0
2017,6,Europäisches Sportpferd Deutschland,7772.0
2017,7,Europäisches Sportpferd Deutschland,7753.0
2017,8,Europäisches Sportpferd Deutschland,7737.0
2017,9,Europäisches Sportpferd Deutschland,7693.0
2017,10,Europäisches Sportpferd Deutschland,7773.0
2017,11,Europäisches Sportpferd Deutschland,7731.0
2017,12,Europäisches Sportpferd Deutschland,7722.0
2018,1,Europäisches Sportpferd Deutschland,7786.0
2018,2,Europäisches Sportpferd Deutschland,7820.0
2018,3,Europäisches Sportpferd Deutschland,7845.0
2018,4,Europäisches Sportpferd Deutschland,7868.0
2018,5,Europäisches Sportpferd Deutschland,7880.0
2018,6,Europäisches Sportpferd Deutschland,7915.0
2018,7,Europäisches Sportpferd Deutschland,7940.0
2018,8,Europäisches Sportpferd Deutschland,7927.0
2018,9,Europäisches Sportpferd Deutschland,7892.0
2018,10,Europäisches Sportpferd Deutschland,7948.0
2018,11,Europäisches Sportpferd Deutschland,7919.0
2018,12,Europäisches Sportpferd Deutschland,7872.0
2019,1,Europäisches Sportpferd Deutschland,7916.0
2019,2,Europäisches Sportpferd Deutschland,7920.0
2019,3,Europäisches Sportpferd Deutschland,7931.0
2019,4,Europäisches Sportpferd Deutschland,7958.0
2019,5,Europäisches Sportpferd Deutschland,7972.0
2019,6,Europäisches Sportpferd Deutschland,7984.0
2019,7,Europäisches Sportpferd Deutschland,7989.0
2019,8,Europäisches Sportpferd Deutschland,8001.0
2019,9,Europäisches Sportpferd Deutschland,7995.0
2019,10,Europäisches Sportpferd Deutschland,8015.0
2019,11,Europäisches Sportpferd Deutschland,8003.0
2019,12,Europäisches Sportpferd Deutschland,7972.0
2020,1,Europäisches Sportpferd Deutschland,8011.0
2020,2,Europäisches Sportpferd Deutschland,8024.0
2020,3,Europäisches Sportpferd Deutschland,8033.0
2020,4,Europäisches Sportpferd Deutschland,8092.0
2020,5,Europäisches Sportpferd Deutschland,8108.0
2020,6,Europäisches Sportpferd Deutschland,8128.0
2020,7,Europäisches Sportpferd Deutschland,8131.0
2020,8,Europäisches Sportpferd Deutschland,8150.0
2020,9,Europäisches Sportpferd Deutschland,8127.0
2020,10,Europäisches Sportpferd Deutschland,8159.0
2020,11,Europäisches Sportpferd Deutschland,8121.0
2020,12,Europäisches Sportpferd Deutschland,8081.0
2021,1,Europäisches Sportpferd Deutschland,8111.0
2021,2,Europäisches Sportpferd Deutschland,8110.0
2021,3,Europäisches Sportpferd Deutschland,8125.0
2021,4,Europäisches Sportpferd Deutschland,8162.0
2021,5,Europäisches Sportpferd Deutschland,8200.0
2021,6,Europäisches Sportpferd Deutschland,8212.0
2021,7,Europäisches Sportpferd Deutschland,8211.0
2021,8,Europäisches Sportpferd Deutschland,8221.0
2021,9,Europäisches Sportpferd Deutschland,8193.0
2021,10,Europäisches Sportpferd Deutschland,8222.0
2021,11,Europäisches Sportpferd Deutschland,8194.0
2021,12,Europäisches Sportpferd Deutschland,8146.0
2022,1,Europäisches Sportpferd Deutschland,8185.0
2022,2,Europäisches Sportpferd Deutschland,8192.0
2022,3,Europäisches Sportpferd Deutschland,8212.0
2022,4,Europäisches Sportpferd Deutschland,8225.0
2022,5,Europäisches Sportpferd Deutschland,8241.0
2022,6,Europäisches Sportpferd Deutschland,8244.0
2022,7,Europäisches Sportpferd Deutschland,8215.0
2022,8,Europäisches Sportpferd Deutschland,8222.0
2022,9,Europäisches Sportpferd Deutschland,8196.0
2022,10,Europäisches Sportpferd Deutschland,8222.0
2022,11,Europäisches Sportpferd Deutschland,8221.0
2022,12,Europäisches Sportpferd Deutschland,8184.0
2023,1,Europäisches Sportpferd Deutschland,8191.0
2023,2,Europäisches Sportpferd Deutschland,8179.0
2023,3,Europäisches Sportpferd Deutschland,8193.0
2023,4,Europäisches Sportpferd Deutschland,8205.0
2023,5,Europäisches Sportpferd Deutschland,8231.0
2023,6,Europäisches Sportpferd Deutschland,8216.0
2023,7,Europäisches Sportpferd Deutschland,8224.0
2016,1,Europäisches Sportpferd Dänemark,130.0
2016,2,Europäisches Sportpferd Dänemark,131.0
2016,3,Europäisches Sportpferd Dänemark,133.0
2016,4,Europäisches Sportpferd Dänemark,132.0
2016,5,Europäisches Sportpferd Dänemark,132.0
2016,6,Europäisches Sportpferd Dänemark,131.0
2016,7,Europäisches Sportpferd Dänemark,131.0
2016,8,Europäisches Sportpferd Dänemark,129.0
2016,9,Europäisches Sportpferd Dänemark,130.0
2016,10,Europäisches Sportpferd Dänemark,129.0
2016,11,Europäisches Sportpferd Dänemark,126.0
2016,12,Europäisches Sportpferd Dänemark,127.0
2017,1,Europäisches Sportpferd Dänemark,128.0
2017,2,Europäisches Sportpferd Dänemark,127.0
2017,3,Europäisches Sportpferd Dänemark,125.0
2017,4,Europäisches Sportpferd Dänemark,125.0
2017,5,Europäisches Sportpferd Dänemark,124.0
2017,6,Europäisches Sportpferd Dänemark,124.0
2017,7,Europäisches Sportpferd Dänemark,126.0
2017,8,Europäisches Sportpferd Dänemark,127.0
2017,9,Europäisches Sportpferd Dänemark,127.0
2017,10,Europäisches Sportpferd Dänemark,128.0
2017,11,Europäisches Sportpferd Dänemark,127.0
2017,12,Europäisches Sportpferd Dänemark,126.0
2018,1,Europäisches Sportpferd Dänemark,124.0
2018,2,Europäisches Sportpferd Dänemark,124.0
2018,3,Europäisches Sportpferd Dänemark,124.0
2018,4,Europäisches Sportpferd Dänemark,122.0
2018,5,Europäisches Sportpferd Dänemark,120.0
2018,6,Europäisches Sportpferd Dänemark,119.0
2018,7,Europäisches Sportpferd Dänemark,119.0
2018,8,Europäisches Sportpferd Dänemark,119.0
2018,9,Europäisches Sportpferd Dänemark,119.0
2018,10,Europäisches Sportpferd Dänemark,120.0
2018,11,Europäisches Sportpferd Dänemark,118.0
2018,12,Europäisches Sportpferd Dänemark,118.0
2019,1,Europäisches Sportpferd Dänemark,115.0
2019,2,Europäisches Sportpferd Dänemark,113.0
2019,3,Europäisches Sportpferd Dänemark,112.0
2019,4,Europäisches Sportpferd Dänemark,112.0
2019,5,Europäisches Sportpferd Dänemark,112.0
2019,6,Europäisches Sportpferd Dänemark,113.0
2019,7,Europäisches Sportpferd Dänemark,113.0
2019,8,Europäisches Sportpferd Dänemark,113.0
2019,9,Europäisches Sportpferd Dänemark,113.0
2019,10,Europäisches Sportpferd Dänemark,112.0
2019,11,Europäisches Sportpferd Dänemark,110.0
2019,12,Europäisches Sportpferd Dänemark,109.0
2020,1,Europäisches Sportpferd Dänemark,110.0
2020,2,Europäisches Sportpferd Dänemark,110.0
2020,3,Europäisches Sportpferd Dänemark,109.0
2020,4,Europäisches Sportpferd Dänemark,109.0
2020,5,Europäisches Sportpferd Dänemark,108.0
2020,6,Europäisches Sportpferd Dänemark,109.0
2020,7,Europäisches Sportpferd Dänemark,109.0
2020,8,Europäisches Sportpferd Dänemark,109.0
2020,9,Europäisches Sportpferd Dänemark,108.0
2020,10,Europäisches Sportpferd Dänemark,106.0
2020,11,Europäisches Sportpferd Dänemark,106.0
2020,12,Europäisches Sportpferd Dänemark,104.0
2021,1,Europäisches Sportpferd Dänemark,103.0
2021,2,Europäisches Sportpferd Dänemark,103.0
2021,3,Europäisches Sportpferd Dänemark,103.0
2021,4,Europäisches Sportpferd Dänemark,101.0
2021,5,Europäisches Sportpferd Dänemark,103.0
2021,6,Europäisches Sportpferd Dänemark,102.0
2021,7,Europäisches Sportpferd Dänemark,101.0
2021,8,Europäisches Sportpferd Dänemark,101.0
2021,9,Europäisches Sportpferd Dänemark,100.0
2021,10,Europäisches Sportpferd Dänemark,102.0
2021,11,Europäisches Sportpferd Dänemark,102.0
2021,12,Europäisches Sportpferd Dänemark,102.0
2022,1,Europäisches Sportpferd Dänemark,103.0
2022,2,Europäisches Sportpferd Dänemark,104.0
2022,3,Europäisches Sportpferd Dänemark,104.0
2022,4,Europäisches Sportpferd Dänemark,108.0
2022,5,Europäisches Sportpferd Dänemark,106.0
2022,6,Europäisches Sportpferd Dänemark,105.0
2022,7,Europäisches Sportpferd Dänemark,105.0
2022,8,Europäisches Sportpferd Dänemark,105.0
2022,9,Europäisches Sportpferd Dänemark,104.0
2022,10,Europäisches Sportpferd Dänemark,102.0
2022,11,Europäisches Sportpferd Dänemark,100.0
2022,12,Europäisches Sportpferd Dänemark,100.0
2023,1,Europäisches Sportpferd Dänemark,98.0
2023,2,Europäisches Sportpferd Dänemark,98.0
2023,3,Europäisches Sportpferd Dänemark,99.0
2023,4,Europäisches Sportpferd Dänemark,98.0
2023,5,Europäisches Sportpferd Dänemark,98.0
2023,6,Europäisches Sportpferd Dänemark,99.0
2023,7,Europäisches Sportpferd Dänemark,98.0
2016,1,Europäisches Sportpferd Finnland,
2016,2,Europäisches Sportpferd Finnland,
2016,3,Europäisches Sportpferd Finnland,
2016,4,Europäisches Sportpferd Finnland,
2016,5,Europäisches Sportpferd Finnland,
2016,6,Europäisches Sportpferd Finnland,
2016,7,Europäisches Sportpferd Finnland,
2016,8,Europäisches Sportpferd Finnland,
2016,9,Europäisches Sportpferd Finnland,
2016,10,Europäisches Sportpferd Finnland,5.0
2016,11,Europäisches Sportpferd Finnland,5.0
2016,12,Europäisches Sportpferd Finnland,5.0
2017,1,Europäisches Sportpferd Finnland,5.0
2017,2,Europäisches Sportpferd Finnland,5.0
2017,3,Europäisches Sportpferd Finnland,7.0
2017,4,Europäisches Sportpferd Finnland,7.0
2017,5,Europäisches Sportpferd Finnland,7.0
2017,6,Europäisches Sportpferd Finnland,7.0
2017,7,Europäisches Sportpferd Finnland,7.0
2017,8,Europäisches Sportpferd Finnland,7.0
2017,9,Europäisches Sportpferd Finnland,7.0
2017,10,Europäisches Sportpferd Finnland,6.0
2017,11,Europäisches Sportpferd Finnland,6.0
2017,12,Europäisches Sportpferd Finnland,6.0
2018,1,Europäisches Sportpferd Finnland,6.0
2018,2,Europäisches Sportpferd Finnland,6.0
2018,3,Europäisches Sportpferd Finnland,6.0
2018,4,Europäisches Sportpferd Finnland,6.0
2018,5,Europäisches Sportpferd Finnland,6.0
2018,6,Europäisches Sportpferd Finnland,5.0
2018,7,Europäisches Sportpferd Finnland,5.0
2018,8,Europäisches Sportpferd Finnland,5.0
2018,9,Europäisches Sportpferd Finnland,5.0
2018,10,Europäisches Sportpferd Finnland,6.0
2018,11,Europäisches Sportpferd Finnland,6.0
2018,12,Europäisches Sportpferd Finnland,6.0
2019,1,Europäisches Sportpferd Finnland,6.0
2019,2,Europäisches Sportpferd Finnland,6.0
2019,3,Europäisches Sportpferd Finnland,6.0
2019,4,Europäisches Sportpferd Finnland,5.0
2019,5,Europäisches Sportpferd Finnland,5.0
2019,6,Europäisches Sportpferd Finnland,5.0
2019,7,Europäisches Sportpferd Finnland,5.0
2019,8,Europäisches Sportpferd Finnland,5.0
2019,9,Europäisches Sportpferd Finnland,5.0
2019,10,Europäisches Sportpferd Finnland,5.0
2019,11,Europäisches Sportpferd Finnland,5.0
2019,12,Europäisches Sportpferd Finnland,5.0
2020,1,Europäisches Sportpferd Finnland,6.0
2020,2,Europäisches Sportpferd Finnland,7.0
2020,3,Europäisches Sportpferd Finnland,7.0
2020,4,Europäisches Sportpferd Finnland,7.0
2020,5,Europäisches Sportpferd Finnland,7.0
2020,6,Europäisches Sportpferd Finnland,7.0
2020,7,Europäisches Sportpferd Finnland,7.0
2020,8,Europäisches Sportpferd Finnland,8.0
2020,9,Europäisches Sportpferd Finnland,8.0
2020,10,Europäisches Sportpferd Finnland,8.0
2020,11,Europäisches Sportpferd Finnland,8.0
2020,12,Europäisches Sportpferd Finnland,8.0
2021,1,Europäisches Sportpferd Finnland,9.0
2021,2,Europäisches Sportpferd Finnland,9.0
2021,3,Europäisches Sportpferd Finnland,9.0
2021,4,Europäisches Sportpferd Finnland,9.0
2021,5,Europäisches Sportpferd Finnland,9.0
2021,6,Europäisches Sportpferd Finnland,9.0
2021,7,Europäisches Sportpferd Finnland,9.0
2021,8,Europäisches Sportpferd Finnland,9.0
2021,9,Europäisches Sportpferd Finnland,9.0
2021,10,Europäisches Sportpferd Finnland,8.0
2021,11,Europäisches Sportpferd Finnland,8.0
2021,12,Europäisches Sportpferd Finnland,8.0
2022,1,Europäisches Sportpferd Finnland,9.0
2022,2,Europäisches Sportpferd Finnland,9.0
2022,3,Europäisches Sportpferd Finnland,8.0
2022,4,Europäisches Sportpferd Finnland,8.0
2022,5,Europäisches Sportpferd Finnland,8.0
2022,6,Europäisches Sportpferd Finnland,7.0
2022,7,Europäisches Sportpferd Finnland,7.0
2022,8,Europäisches Sportpferd Finnland,7.0
2022,9,Europäisches Sportpferd Finnland,7.0
2022,10,Europäisches Sportpferd Finnland,7.0
2022,11,Europäisches Sportpferd Finnland,8.0
2022,12,Europäisches Sportpferd Finnland,8.0
2023,1,Europäisches Sportpferd Finnland,9.0
2023,2,Europäisches Sportpferd Finnland,9.0
2023,3,Europäisches Sportpferd Finnland,9.0
2023,4,Europäisches Sportpferd Finnland,9.0
2023,5,Europäisches Sportpferd Finnland,9.0
2023,6,Europäisches Sportpferd Finnland,9.0
2023,7,Europäisches Sportpferd Finnland,8.0
2016,1,Europäisches Sportpferd Frankreich,1974.0
2016,2,Europäisches Sportpferd Frankreich,1989.0
2016,3,Europäisches Sportpferd Frankreich,1998.0
2016,4,Europäisches Sportpferd Frankreich,2002.0
2016,5,Europäisches Sportpferd Frankreich,2018.0
2016,6,Europäisches Sportpferd Frankreich,2022.0
2016,7,Europäisches Sportpferd Frankreich,2025.0
2016,8,Europäisches Sportpferd Frankreich,2027.0
2016,9,Europäisches Sportpferd Frankreich,2014.0
2016,10,Europäisches Sportpferd Frankreich,2052.0
2016,11,Europäisches Sportpferd Frankreich,2046.0
2016,12,Europäisches Sportpferd Frankreich,2057.0
2017,1,Europäisches Sportpferd Frankreich,2091.0
2017,2,Europäisches Sportpferd Frankreich,2097.0
2017,3,Europäisches Sportpferd Frankreich,2094.0
2017,4,Europäisches Sportpferd Frankreich,2104.0
2017,5,Europäisches Sportpferd Frankreich,2110.0
2017,6,Europäisches Sportpferd Frankreich,2120.0
2017,7,Europäisches Sportpferd Frankreich,2128.0
2017,8,Europäisches Sportpferd Frankreich,2119.0
2017,9,Europäisches Sportpferd Frankreich,2105.0
2017,10,Europäisches Sportpferd Frankreich,2127.0
2017,11,Europäisches Sportpferd Frankreich,2123.0
2017,12,Europäisches Sportpferd Frankreich,2110.0
2018,1,Europäisches Sportpferd Frankreich,2123.0
2018,2,Europäisches Sportpferd Frankreich,2138.0
2018,3,Europäisches Sportpferd Frankreich,2140.0
2018,4,Europäisches Sportpferd Frankreich,2145.0
2018,5,Europäisches Sportpferd Frankreich,2141.0
2018,6,Europäisches Sportpferd Frankreich,2135.0
2018,7,Europäisches Sportpferd Frankreich,2149.0
2018,8,Europäisches Sportpferd Frankreich,2160.0
2018,9,Europäisches Sportpferd Frankreich,2154.0
2018,10,Europäisches Sportpferd Frankreich,2157.0
2018,11,Europäisches Sportpferd Frankreich,2151.0
2018,12,Europäisches Sportpferd Frankreich,2133.0
2019,1,Europäisches Sportpferd Frankreich,2149.0
2019,2,Europäisches Sportpferd Frankreich,2157.0
2019,3,Europäisches Sportpferd Frankreich,2164.0
2019,4,Europäisches Sportpferd Frankreich,2158.0
2019,5,Europäisches Sportpferd Frankreich,2159.0
2019,6,Europäisches Sportpferd Frankreich,2167.0
2019,7,Europäisches Sportpferd Frankreich,2170.0
2019,8,Europäisches Sportpferd Frankreich,2173.0
2019,9,Europäisches Sportpferd Frankreich,2173.0
2019,10,Europäisches Sportpferd Frankreich,2185.0
2019,11,Europäisches Sportpferd Frankreich,2178.0
2019,12,Europäisches Sportpferd Frankreich,2151.0
2020,1,Europäisches Sportpferd Frankreich,2162.0
2020,2,Europäisches Sportpferd Frankreich,2164.0
2020,3,Europäisches Sportpferd Frankreich,2171.0
2020,4,Europäisches Sportpferd Frankreich,2173.0
2020,5,Europäisches Sportpferd Frankreich,2184.0
2020,6,Europäisches Sportpferd Frankreich,2188.0
2020,7,Europäisches Sportpferd Frankreich,2193.0
2020,8,Europäisches Sportpferd Frankreich,2213.0
2020,9,Europäisches Sportpferd Frankreich,2205.0
2020,10,Europäisches Sportpferd Frankreich,2211.0
2020,11,Europäisches Sportpferd Frankreich,2220.0
2020,12,Europäisches Sportpferd Frankreich,2211.0
2021,1,Europäisches Sportpferd Frankreich,2220.0
2021,2,Europäisches Sportpferd Frankreich,2230.0
2021,3,Europäisches Sportpferd Frankreich,2236.0
2021,4,Europäisches Sportpferd Frankreich,2246.0
2021,5,Europäisches Sportpferd Frankreich,2247.0
2021,6,Europäisches Sportpferd Frankreich,2247.0
2021,7,Europäisches Sportpferd Frankreich,2254.0
2021,8,Europäisches Sportpferd Frankreich,2251.0
2021,9,Europäisches Sportpferd Frankreich,2254.0
2021,10,Europäisches Sportpferd Frankreich,2259.0
2021,11,Europäisches Sportpferd Frankreich,2246.0
2021,12,Europäisches Sportpferd Frankreich,2237.0
2022,1,Europäisches Sportpferd Frankreich,2263.0
2022,2,Europäisches Sportpferd Frankreich,2267.0
2022,3,Europäisches Sportpferd Frankreich,2263.0
2022,4,Europäisches Sportpferd Frankreich,2282.0
2022,5,Europäisches Sportpferd Frankreich,2284.0
2022,6,Europäisches Sportpferd Frankreich,2283.0
2022,7,Europäisches Sportpferd Frankreich,2281.0
2022,8,Europäisches Sportpferd Frankreich,2282.0
2022,9,Europäisches Sportpferd Frankreich,2278.0
2022,10,Europäisches Sportpferd Frankreich,2297.0
2022,11,Europäisches Sportpferd Frankreich,2279.0
2022,12,Europäisches Sportpferd Frankreich,2260.0
2023,1,Europäisches Sportpferd Frankreich,2284.0
2023,2,Europäisches Sportpferd Frankreich,2278.0
2023,3,Europäisches Sportpferd Frankreich,2280.0
2023,4,Europäisches Sportpferd Frankreich,2287.0
2023,5,Europäisches Sportpferd Frankreich,2297.0
2023,6,Europäisches Sportpferd Frankreich,2295.0
2023,7,Europäisches Sportpferd Frankreich,2295.0
2016,1,Europäisches Sportpferd Grossbritannien,11.0
2016,2,Europäisches Sportpferd Grossbritannien,11.0
2016,3,Europäisches Sportpferd Grossbritannien,11.0
2016,4,Europäisches Sportpferd Grossbritannien,11.0
2016,5,Europäisches Sportpferd Grossbritannien,10.0
2016,6,Europäisches Sportpferd Grossbritannien,10.0
2016,7,Europäisches Sportpferd Grossbritannien,10.0
2016,8,Europäisches Sportpferd Grossbritannien,10.0
2016,9,Europäisches Sportpferd Grossbritannien,10.0
2016,10,Europäisches Sportpferd Grossbritannien,10.0
2016,11,Europäisches Sportpferd Grossbritannien,10.0
2016,12,Europäisches Sportpferd Grossbritannien,11.0
2017,1,Europäisches Sportpferd Grossbritannien,11.0
2017,2,Europäisches Sportpferd Grossbritannien,11.0
2017,3,Europäisches Sportpferd Grossbritannien,11.0
2017,4,Europäisches Sportpferd Grossbritannien,11.0
2017,5,Europäisches Sportpferd Grossbritannien,11.0
2017,6,Europäisches Sportpferd Grossbritannien,10.0
2017,7,Europäisches Sportpferd Grossbritannien,10.0
2017,8,Europäisches Sportpferd Grossbritannien,10.0
2017,9,Europäisches Sportpferd Grossbritannien,11.0
2017,10,Europäisches Sportpferd Grossbritannien,11.0
2017,11,Europäisches Sportpferd Grossbritannien,11.0
2017,12,Europäisches Sportpferd Grossbritannien,13.0
2018,1,Europäisches Sportpferd Grossbritannien,13.0
2018,2,Europäisches Sportpferd Grossbritannien,13.0
2018,3,Europäisches Sportpferd Grossbritannien,15.0
2018,4,Europäisches Sportpferd Grossbritannien,17.0
2018,5,Europäisches Sportpferd Grossbritannien,18.0
2018,6,Europäisches Sportpferd Grossbritannien,18.0
2018,7,Europäisches Sportpferd Grossbritannien,17.0
2018,8,Europäisches Sportpferd Grossbritannien,18.0
2018,9,Europäisches Sportpferd Grossbritannien,18.0
2018,10,Europäisches Sportpferd Grossbritannien,18.0
2018,11,Europäisches Sportpferd Grossbritannien,18.0
2018,12,Europäisches Sportpferd Grossbritannien,18.0
2019,1,Europäisches Sportpferd Grossbritannien,17.0
2019,2,Europäisches Sportpferd Grossbritannien,17.0
2019,3,Europäisches Sportpferd Grossbritannien,17.0
2019,4,Europäisches Sportpferd Grossbritannien,17.0
2019,5,Europäisches Sportpferd Grossbritannien,16.0
2019,6,Europäisches Sportpferd Grossbritannien,16.0
2019,7,Europäisches Sportpferd Grossbritannien,16.0
2019,8,Europäisches Sportpferd Grossbritannien,16.0
2019,9,Europäisches Sportpferd Grossbritannien,17.0
2019,10,Europäisches Sportpferd Grossbritannien,16.0
2019,11,Europäisches Sportpferd Grossbritannien,16.0
2019,12,Europäisches Sportpferd Grossbritannien,16.0
2020,1,Europäisches Sportpferd Grossbritannien,16.0
2020,2,Europäisches Sportpferd Grossbritannien,17.0
2020,3,Europäisches Sportpferd Grossbritannien,17.0
2020,4,Europäisches Sportpferd Grossbritannien,17.0
2020,5,Europäisches Sportpferd Grossbritannien,18.0
2020,6,Europäisches Sportpferd Grossbritannien,17.0
2020,7,Europäisches Sportpferd Grossbritannien,18.0
2020,8,Europäisches Sportpferd Grossbritannien,18.0
2020,9,Europäisches Sportpferd Grossbritannien,18.0
2020,10,Europäisches Sportpferd Grossbritannien,18.0
2020,11,Europäisches Sportpferd Grossbritannien,18.0
2020,12,Europäisches Sportpferd Grossbritannien,18.0
2021,1,Europäisches Sportpferd Grossbritannien,19.0
2021,2,Europäisches Sportpferd Grossbritannien,19.0
2021,3,Europäisches Sportpferd Grossbritannien,19.0
2021,4,Europäisches Sportpferd Grossbritannien,19.0
2021,5,Europäisches Sportpferd Grossbritannien,20.0
2021,6,Europäisches Sportpferd Grossbritannien,20.0
2021,7,Europäisches Sportpferd Grossbritannien,20.0
2021,8,Europäisches Sportpferd Grossbritannien,22.0
2021,9,Europäisches Sportpferd Grossbritannien,22.0
2021,10,Europäisches Sportpferd Grossbritannien,23.0
2021,11,Europäisches Sportpferd Grossbritannien,23.0
2021,12,Europäisches Sportpferd Grossbritannien,23.0
2022,1,Europäisches Sportpferd Grossbritannien,23.0
2022,2,Europäisches Sportpferd Grossbritannien,23.0
2022,3,Europäisches Sportpferd Grossbritannien,22.0
2022,4,Europäisches Sportpferd Grossbritannien,21.0
2022,5,Europäisches Sportpferd Grossbritannien,22.0
2022,6,Europäisches Sportpferd Grossbritannien,22.0
2022,7,Europäisches Sportpferd Grossbritannien,22.0
2022,8,Europäisches Sportpferd Grossbritannien,22.0
2022,9,Europäisches Sportpferd Grossbritannien,22.0
2022,10,Europäisches Sportpferd Grossbritannien,23.0
